USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
323474,GRANT'S TRANSPORT LIMITED,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC215860,,,05/28/2020,"603,450 (2019)","251 GRAY ROAD NEW LISKEARD, ON P0J 1P0",(705) 647-8171,(705) 647-3031,granttr@grantstransport.com,www.grantstransport.com,"PO BOX 2439 NEW LISKEARD, ON P0J 1P0",GORDON GRANT,7.0,,,10,Not a,Not 100% compliant
323535,RICK J. PERNOSKY & IRENE PERNOSKY,NONE,ETNA HEAT TRANSFER,,,,MC211949,,,,,509 BATEMAN CIRCLE CORONA CA 91720,(714) 272-2871,,,,,,,,,,Not a,Not 100% compliant
323563,"STEVER TRUCKING, INC.",NONE,,,,,MC201706,,,,,3145 E PYTHIAN STREET #SWA SPRINGFIELD MO 65802,(417) 865-6110,,,,,,,,,,Not a,Not 100% compliant
323583,"CARL M. ARCHER TRUST 2, MARY F. G. ARCHER TRUST 2",NONE,SPEARTEX GRAIN COMPANY,,,,MC245525,,,,,405 COLLARD SPEARMAN TX 79081,(806) 659-3711,,,,,,,,,,Not a,Not 100% compliant
323658,SODERBERG MASONRY INC,ACTIVE,,Carrier,Interstate,Private Property,,,,04/29/2019,"35,000 (2016)","239 S SUMMIT VIEW DRIVE FORT COLLINS, CO 80524",(970) 482-3766,(970) 482-3768,,,"239 S SUMMIT VIEW DRIVE FORT COLLINS, CO 80524",CHARLES J NACOS KELLY MUNDORFF,3.0,,,2,Not a,Not 100% compliant
325013,WILFORD R. WASHINGTON,NONE,WASHINGTON TRUCKING,,,,MC211754,,,,,1738 MT. RUSHMORE DR. SAN JOSE CA 95127,(408) 262-5936,,,,,,,,,,Not a,Not 100% compliant
325528,FEHLHAFER INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,47041439.0,,,,"1015 CENTENIAL AVE UTICA, NE 68456",(402) 534-2611,,,,"PO BOX 37 7 UTICA, NE 68456",,2.0,,,2,Not a,Not 100% compliant
325766,RAYMOND B. KELLOGG,NONE,R. B. K. TRUCKING CO.,,,,MC212342,,,,,VAN LEUVEN RD LAKE ARIEL PA 18436,(570) 689-9241,,,,,,,,,,Not a,Not 100% compliant
325780,"CROWN AUTO TRANSPORTERS, INC.",NONE,,,,,MC212338,,,,,500 SOUTH CONGRESS AVE. WEST PALM BEACH FL 33406,(800) 654-1434,,,,,,,,,,Not a,Not 100% compliant
326098,MANGUM OIL & GAS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC155728,194602603.0,,05/24/2019,"325,694 (2018)","1306 N LOUIS TITTLE AVE MANGUM, OK 73554-2216",(580) 782-5525,(580) 782-5433,elaine.smith@martinmlp.com,,"PO BOX 520 MANGUM, OK 73554",CARROLL BROOKS RUEBEN MARTIN,15.0,,,15,Not a,Not 100% compliant
326227,AL C. LLOYD,NONE,LLOYD & LLOYD,,,,MC212621,,,,,2953 119TH LANE NW COON RAPIDS MN 55433,(612) 427-9770,,,,,,,,,,Not a,Not 100% compliant
326923,LLOYD W DAMRON,AUTHORIZED FOR PROPERTY,TRIPLE D TRUCKING,Carrier,Interstate,Authorized For Hire,MC383839,,,05/29/2020,"70,000 (2020)","149 TWP RD 1063 SOUTH POINT, OH 45680",(740) 377-9122,(740) 377-9122,expressusdotandauthority@gmail.com,,"149 TWP RD 1063 SOUTH POINT, OH 45680",LLOYD WAYNE DAMRON,3.0,,,3,Not a,Not 100% compliant
326961,FREDERICK W & KELBY W PASKE,AUTHORIZED FOR PROPERTY,PASKE TRUCKING,Carrier,Interstate,Authorized For Hire Exempt For Hire,MC275163,,,03/05/2020,"228,424 (2019)","N1259 KRONCKE ROAD ARLINGTON, WI 53911",(608) 635-7019,(608) 635-9454,,,"N1259 KRONCKE ROAD ARLINGTON, WI 53911",KELBY W PASKE,2.0,,,2,Not a,Not 100% compliant
327058,CLEVELAND CORPORATION,ACTIVE,,Carrier,Interstate,Private Property,,48955686.0,,08/30/2019,"520,000 (2014)","400 N GREEN BAY RD ZION, IL 60099-9511",(847) 872-7200,(847) 872-0827,bob@clevelandcorp.com,,"400 N GREEN BAY RD ZION, IL 60099-9511",JOSEPH KUJAWINSKI ROBERT KUJAWINSKI,9.0,,,8,Not a,Not 100% compliant
327180,LAKE CITY PLATING,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,4186656.0,,02/01/2011,"60,000 (2004)","1701 LAKE AVE ASHTABULA, OH 44004-3099",(440) 964-3555,(440) 964-2399,,,"1701 LAKE AVE ASHTABULA, OH 44004-3099",RYAN CARROLL,1.0,,,1,Not a,Not 100% compliant
327369,"G. & M. TRUCKING, INC.",NONE,,,,,MC213021,,,,,121 WEST BRUCE AVE. GILBERT AZ 85234,(602) 892-0974,,,,,,,,,,Not a,Not 100% compliant
327531,ROBERT F. ISNER,NONE,ISNER TRUCKING COMPANY,,,,MC151320,,,,,110 BELAVISTA DR MARIETTA OH 45750,,,,,110 BELAVISTA DRIVE MARIETTA OH 45750,,,,,,Not a,Not 100% compliant
328138,"REYNOLDS TRANSPORTATION, INC.",NONE,,,,,MC192318,,,,,"8755 HWY 87E, P. O. BOX 201720 SAN ANTONIO TX 78220",(512) 648-7770,(210) 648-1897,,,8755 E US HIGHWAY 87 SAN ANTONIO TX 78220-8720,,,,,,Not a,Not 100% compliant
328422,JUPITER ENTERPRISES INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC207473,825992654.0,,12/16/2019,"708,170 (2019)","38 BOLES COVE ROAD WEAVERVILLE, NC 28787-9620",(828) 645-3782,(828) 645-9558,jupitertrucking@yahoo.com,,"38 BOLES COVE ROAD WEAVERVILLE, NC 28727-9620",HUGH BOLES / ALLEN BOLES SUSAN BOLES LISENBEE,9.0,,,6,Not a,Not 100% compliant
328647,L G PIKE CONSTRUCTION CO INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC308687,54754478.0,,06/16/2020,"839,538 (2019)","815 W MADISON ARKANSAS CITY, KS 67005-3035",(620) 442-9150,(620) 442-8130,ted@lgpike.com,,"815 W MADISON ARKANSAS CITY, KS 67005-3035",TED BIGGS CARLLA PIKE,47.0,,,34,Not a,Not 100% compliant
329197,MCGREGOR HARDWARE INC,ACTIVE,,Carrier,Interstate,Private Property,,7857899.0,,06/10/2019,"60,000 (2018)","2915 E DIVISION ST SPRINGFIELD, MO 65803-5242",(417) 831-3561,(417) 831-2590,dbrown@mcgregorhardware.com,,"P O BOX 3376 SPRINGFIELD, MO 65808-3376",DAVID BROWN JOHN BROWN,2.0,,,2,Not a,Not 100% compliant
329260,"BRYANT'S AUTO TRANSPORT, INC.",NONE,,,,,MC237071,,,,,516 GILCHRIST RD DARLINGTON SC 29532,(803) 393-8412,,,,,,,,,,Not a,Not 100% compliant
329588,ULUS G. GARRISON,NONE,,,,,MC213142,,,,,11100 SW CLAY SHERWOOD OR 97140,(503) 682-3964,,,,,,,,,,Not a,Not 100% compliant
329650,V P RACING FUEL SOUTHEAST INC,ACTIVE,,Carrier Shipper,Interstate,Private Property,,,,10/30/2019,"46,539 (2018)","3955 NORTH ANDREWS AVENUE FORT LAUDERDALE, FL 33309",,(954) 565-7696,mklein@vpsoutheast.com,www.vpsoutheast.com,"3955 N ANDREWS AVE FORT LAUDERDALE, FL 33309",MARK KLEIN,1.0,,,1,Not a,Not 100% compliant
329805,WESTCHESTER MODULAR HOMES ERECTORS INC,ACTIVE,,Carrier,Interstate,Private Property,,804825123.0,,01/20/2020,"180,000 (2019)","30 REAGANS MILL ROAD WINGDALE, NY 12594",(845) 832-9400,(914) 832-6698,jdorchik@westchestermodular.com,,"30 REAGANS MILL ROAD WINGDALE, NY 12594",CHARLES W HATCHER GERALD C HATCHER,6.0,,,6,Not a,Not 100% compliant
329921,LARRY PROTT,NONE,L-D ACRES,,,,MC214409,,,,,10054 STATE RT. 143 MARINE IL 62061,(618) 887-4726,,,,,,,,,,Not a,Not 100% compliant
329972,DELMAR SYSTEMS INC,ACTIVE,,Carrier,Interstate,Private Property,,89835318.0,,02/27/2020,"29,267 (2019)","8114 HIGHWAY 90 W BROUSSARD, LA 70518-6440",(337) 365-0180,(337) 365-0037,vanessa@delmarus.com,www.delmarus.com,"P O BOX 129 BROUSSARD, LA 70518-0129",SHERMAN SCOTT BRADY COMO,1.0,,,1,Not a,Not 100% compliant
330181,C. A. MCMAHON,NONE,C. A. MCMAHON CO.,,,,MC214380,,,,,11913 SUBURBAN HOUSTON TX 77050,(713) 442-7938,,,,,,,,,,Not a,Not 100% compliant
330182,"D & G COACH LINES, LTD.",NONE,,,,,MC214643,,,,,3146 EAST 16TH AVENUE VANCOUVER BC V5M 2M6,(778) 329-1968,(778) 329-1968,,,,,,,,,Not a,Not 100% compliant
330227,JOHN W. WILLSEY,NONE,GOLDEN TRUCKING,,,,MC213704,,,,,119 W. COLLINS GOLDENDALE WA 98620,(509) 773-5525,,,,,,,,,,Not a,Not 100% compliant
330406,"D & H EXPRESS, INC.",NONE,,,,,MC214352,,,,,833 FAIRPORT ROAD #106 EAST ROCHESTER NY 14445,(716) 265-4520,,,,,,,,,,Not a,Not 100% compliant
330554,THOMPSON LAND CLEARING LLC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Authorized For Hire Private Property,,,,10/24/2017,"2,000 (2017)","1685 BROWNS LANE LUGOFF, SC 29078",(803) 608-5504,,deanettelg@aol.com,,"1685 BROWNS LANE LUGOFF, SC 29078",DEANETTE THOMPSON DEANETTE THOMPSON,1.0,,,1,Not a,Not 100% compliant
330833,DUFFEY TOWING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC111796,68088012.0,,01/17/2019,"80,000 (2016)","633 S TELEGRAPH RD MONROE, MI 48161-1615",(734) 241-5400,(734) 241-7285,duffeytowing@yahoo.com,,"633 S TELEGRAPH RD MONROE, MI 48161-1615",PHILLIP D. FLOWERS PATRICK D. FLOWERS,5.0,,,4,Not a,Not 100% compliant
330984,SYSCO CHICAGO INC,AUTHORIZED FOR PROPERTY,,Carrier Shipper,Interstate,Authorized For Hire Private Property,MC1099730,806550604.0,,04/21/2020,"3,055,495 (2019)","250 WIEBOLDT DRIVE DES PLAINES, IL 60016",(847) 699-5400,(877) 824-9558,000-dotcompliance@corp.sysco.com,,"250 WIEBOLDT DRIVE DES PLAINES, IL 60016",GARY SALVESTRINI,153.0,,,186,Not a,Not 100% compliant
331262,GEORGE C HALL & SONS INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,41460049.0,,06/18/2019,"252,600 (2019)","190 PLEASANT ST ROCKLAND, ME 04841",(207) 594-4630,(207) 594-5544,amcwilliams@georgechall.com,,"PO BOX 506 ROCKLAND, ME 04841",TIMOTHY HALL JIM HALL,18.0,,,16,Not a,Not 100% compliant
331486,BUILDERS GENERAL SUPPLY COMPANY,ACTIVE,,Carrier,Interstate,Private Property,,91395780.0,,06/01/2020,"197,521 (2019)","15 SYCAMORE AVENUE LITTLE SILVER, NJ 07739",(732) 747-0808,(732) 741-1095,ljcagency@gmail.com,,"P O BOX 95 LITTLE SILVER, NJ 07739",JOHN CIULLO PHILIP SHAHEEN,21.0,,,27,Not a,Not 100% compliant
331685,NITE OIL CO INC,ACTIVE,,Carrier,Interstate,Private Property,,115244931.0,,03/21/2020,"60,388 (2019)","62 AQUIDNECK DRIVE TIVERTON, RI 02878",,(401) 624-6643,mynite@niteoil.net,www.niteoil.net,"62 AQUIDNECK DRIVE TIVERTON, RI 02878",MARY VASCONCELLOS RUI TEIXEIRA,7.0,,,5,Not a,Not 100% compliant
331955,YEAGER SUPPLY INC,ACTIVE,,Carrier,Interstate,Private Property,,41250382.0,,02/14/2020,"750,000 (2018)","1440 N 6TH ST READING, PA 19601-1227",(610) 376-8037,(610) 376-3465,diane@integrityservicesandsolutions.com,,"P O BOX 1177 READING, PA 19603-1177",LAUREN BIENIOSEK RICHARD J KEOUGH,18.0,,,18,Not a,Not 100% compliant
332107,THE RHIEL SUPPLY COMPANY,ACTIVE,,Carrier,Interstate,Private Property,,9864547.0,,06/18/2020,"25,000 (2019)","3735 OAKWOOD AVE YOUNGSTOWN, OH 44515",(330) 799-9749,(330) 799-2451,,,"3735 OAKWOOD AVE YOUNGSTOWN, OH 44515",J.D.MIRTO TOBY MIRTO,2.0,,,2,Not a,Not 100% compliant
332428,533823 ONTARIO LIMITED,AUTHORIZED FOR PROPERTY,VALLEY TRANSPORTATION,Carrier,Interstate,Authorized For Hire,MC241053,,,01/21/2019,"265,641 (2017)","R R #1 CLARKSBURG, ON N0H 1J0",(705) 606-0445,(519) 599-7396,seanvalleytrans@bellnet.com,,"P O BOX 243 CLARKSBURG, ON N0H 1J0",MICHAEL J DINSMORE,7.0,,,7,Not a,Not 100% compliant
332606,BECK & BELLUCCI INC,ACTIVE,,Carrier,Interstate,Private Property,,803420371.0,,05/13/2020,"40,000 (2019)","10 SALISBURY RD FRANKLIN, NH 03235",(603) 934-5236,(603) 934-7044,kchase@beckandbellucci.com,,"PO BOX 429 FRANKLIN, NH 03235",CAROLYN HURST KAREN CHASE,7.0,,,3,Not a,Not 100% compliant
332664,"VIDMAR, INC.",NONE,,,,,MC224788,,,,,31100 SOLON RD STE A SOLON OH 44139-3463,(440) 505-7679,(440) 505-7681,,,,,,,,,Not a,Not 100% compliant
332717,BENNETT PACKAGING OF KANSAS CITY INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC411152,180526071.0,,07/01/2019,"240,664 (2018)","220 N W SPACE CENTER CR LEE'S SUMMIT, MO 64064",(816) 379-5001,(816) 379-5003,ramon@bpkc.com,,"220 N W SPACE CENTER CR LEE'S SUMMIT, MO 64064",KATHY BENNETT,7.0,,,7,Not a,Not 100% compliant
332758,JOHN FRANCONIA TRUCKING CO INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Exempt For Hire,MC377187,,,08/13/2019,"159,258 (2018)","12120 FRANCONIA CT LOUISVILLE, KY 40299",(502) 267-7226,(502) 267-9757,cardmanul@aol.com,,"12120 FRANCONIA CT LOUISVILLE, KY 40299",STEVEN K FRANCONIA,7.0,,,7,Not a,Not 100% compliant
332765,"MPF, INC.",NONE,CROSSROADS TRANSPORTATION,,,,MC201567,,,,,18667 CEDAR ROAD CARTHAGE MO 64836,(417) 782-7146,(417) 782-7991,,,,,,,,,Not a,Not 100% compliant
332903,A J GOSS DISTRIBUTOR INC,ACTIVE,,Carrier,Interstate,Private Property,,95040879.0,,01/17/2020,"157,992 (2017)","3805 CLEAVER II BLVD KANSAS CITY, MO 64128",(816) 921-7370,(816) 921-2588,tdeer@ajgoss.com,,"3805 CLEAVER II BLVD KANSAS CITY, MO 64128",THOMAS W DEER THOMAS W DEER II,10.0,,,13,Not a,Not 100% compliant
333065,J J SUPPLY COMPANY INC,ACTIVE,,Carrier,Interstate,Private Property,,61514071.0,,01/04/2019,"88,000 (2018)","202 SOUTH ST CLAIR ST TOLEDO, OH 43604",(419) 255-6300,(419) 242-4977,mmk@jjsupplycompany.com,,"PO BOX 397 TOLEDO, OH 43697",MARK KOSMIDER DAVID HORINO,4.0,,,4,Not a,Not 100% compliant
333188,HARVIN CHOICE MEATS INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,3347366.0,,07/29/2009,"160,000 (2008)","MCCRAYS MILL ROAD SUMTER, SC 29151",(803) 775-9367,(803) 775-9369,,,"P O BOX 939 SUMTER, SC 29151-0939",SEP A HARVIN III W SCOTT HARVIN,6.0,,,5,Not a,Not 100% compliant
333380,DELPHI ENGINEERING & CONTRACTING INC,ACTIVE,,Carrier,Interstate,Authorized For Hire Private Property,,99090771.0,,09/11/2018,"20,000 (2018)","131 BLACKWOOD BARNSBORO RD SEWELL, NJ 08080-4201",(856) 228-3600,(856) 228-0780,delphibills@gmail.com,www.delphicontracting.com,"PO BOX 9 SEWELL, NJ 08080",NICOLAS PJATIKIN,2.0,,,6,Not a,Not 100% compliant
333547,ATM OIL CO INC,ACTIVE,,Carrier,Interstate,Private Property,,623377066.0,,06/15/2020,"72,161 (2019)","435 DACUS RD MARION, AR 72364",(870) 732-1410,,bkuhn@jimstankservice.com,,"435 DACUS RD MARION, AR 72364",J. LANCE BERRYHILL,3.0,,,2,Not a,Not 100% compliant
333724,STATEWIDE TRANSPORT LLC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC866017,,,05/22/2020,"27,615,067 (2019)","10101 REUNION PLACE SUITE 500 SAN ANTONIO, TX 78216",(210) 524-3500,(210) 524-3560,gonzalesrol@vmcmail.com,,"P O BOX 791550 SAN ANTONIO, TX 78279",ROLAND GONZALES PAUL MADEWELL,602.0,,,606,Not a,Not 100% compliant
334324,"MRZ, INC.",NONE,,,,,MC274625,,,,,150 ALBANY AVENUE FREEPORT NY 11520,(516) 377-3098,,,,,,,,,,Not a,Not 100% compliant
334406,FITZGIBBONS FLEET FABRICATORS INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,05/30/2002,"10,000 (2001)","3325 CISCO ROAD JACKSON, MI 49201",(517) 764-6810,(517) 764-0060,,,"3325 CISCO ROAD JACKSON, MI 49201",,1.0,,,6,Not a,Not 100% compliant
334493,RIVER VALLEY FOODS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC297076,144609724.0,,01/28/2019,"449,844 (2018)","5881 COURT STREET RD SYRACUSE, NY 13206",(315) 437-4636,(315) 437-3838,,,"5881 COURT STREET RD SYRACUSE, NY 13206",GERARD REDMOND,8.0,,,11,Not a,Not 100% compliant
334635,HANK DUSSELIER FOUNDATION COMPANY,ACTIVE,,Carrier,Interstate,Private Property,,177538022.0,,03/19/2020,"8,350 (2019)","12701 EAST 150 HIGHWAY KANSAS CITY, MO 64149",(816) 322-0089,(816) 331-8911,tdusselier@aol.com,,"12701 EAST 150 HIGHWAY KANSAS CITY, MO 64149",GREGORY V DUSSELIER,3.0,,,3,Not a,Not 100% compliant
334655,L W WILLIAMS CONSTRUCTION,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,62969431.0,,,,"3000 EDMONTON ROAD GLASGOW, KY 42141",(502) 651-5638,,,,"3000 EDMONTON ROAD GLASGOW, KY 42141",,40.0,,,12,Not a,Not 100% compliant
335286,WESTERN TREE COMPANY,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,80669237.0,,05/28/2020,"72,208 (2019)","3401 E SOUTHERN AVE PHOENIX, AZ 85040-3846",(602) 243-6125,(602) 243-3764,judi@westerntree.com,www.westerntree.com,"PO BOX 8039 PHOENIX, AZ 85066-8039",ROBERT A HAWKINS JUDI A BATEMAN,3.0,,,3,Not a,Not 100% compliant
335354,CRYSTAL RED TRANSPORTATION INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC208978,,,02/14/2019,"1,310,462 (2014)","700 EAST MAPLE STREET SIOUX FALLS, SD 57104-0912",(605) 331-3672,(605) 331-3604,baartmantrk@crystalred.net,,"700 EAST MAPLE STREET SIOUX FALLS, SD 57104-0912",BEVERLY BAARTMAN BRAD KOLBECK,10.0,,,10,Not a,Not 100% compliant
335436,JLS LLC,AUTHORIZED FOR PASSENGER,RAILCREW XPRESS,Carrier,Interstate,Authorized For Hire,MC225657,,,02/18/2020,1 (2020),"9867 WIDMER ROAD LENEXA, KS 66215",(913) 928-5004,(913) 928-5016,andrew.beck@railcrewxpress.com,,"9867 WIDMER ROAD LENEXA, KS 66215",BRIAN O'HARA MR. JOHN HILLRING,1.0,,,1,Not a,Not 100% compliant
335463,BRUNO VIEL,NONE,,,,,MC206548,,,,,720 RUE DU MONT NOTRE-DAME DU LAC QC G0L 1X0,(418) 899-6273,,,,,,,,,,Not a,Not 100% compliant
335901,MYLAN TECHNOLOGIES INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,63790265.0,,07/12/2002,"10,000 (2001)","110 LAKE ST ST ALBANS, VT 05478",,(802) 527-0486,sbaker@mylanlabs.com,,"110 LAKE ST ST ALBANS, VT 05478",,1.0,,,2,Not a,Not 100% compliant
336188,BESTEK THEATRICAL PRODUCTIONS INC,ACTIVE,BESTEK LIGHTING & STAGING,Carrier,Interstate,Private Property,,,,08/06/2018,"51,000 (2017)","98 MAHAN ST WEST BABYLON, NY 11704-1304",(631) 643-0707,(631) 643-0764,abott@bestek.com,,"98 MAHAN ST WEST BABYLON, NY 11704-1304",ABOTT FINKEL,4.0,,,4,Not a,Not 100% compliant
336768,TRI-COUNTY WHOLESALE PRODUCE,ACTIVE,,Carrier,Interstate,Private Property,,,,08/03/2018,"30,000 (2014)","741 EDGAR AVE RONCEVERTE, WV 24970",(304) 647-5249,,,,"3146 TEABERRY RD RONCEVERTE, WV 24970-8357",RICHARD H BENNETT,2.0,,,2,Not a,Not 100% compliant
337002,EDWIN M EGGERT,AUTHORIZED FOR PROPERTY,WIL-SHA & SON,Carrier,Interstate,Authorized For Hire,MC215199,801104431.0,,02/25/2020,"70,000 (2020)","11385 EGGERT RD IDA, MI 48140",(734) 269-9065,,wilsha35@outlook.com,,"11385 EGGERT RD IDA, MI 48140",EDWIN EGGERT,1.0,,,1,Not a,Not 100% compliant
337195,JOE RICH,ACTIVE,JOE RICH LUMBER COMPANY,Carrier,Interstate,Private Property,,,,07/10/2019,"72,230 (2018)","775 PLEASANT SHADE HWY PLEASANT SHADE, TN 37145",(615) 677-6101,(615) 677-6121,joerco@nctc.com,,"P O BOX 175 PLEASANT SHADE, TN 37145",JOE RICH,2.0,,,2,Not a,Not 100% compliant
337396,"GREAT WESTERN TRANSPORTATION, INC.",NONE,,,,,MC215396,,,,,1894 COMMERCENTER WEST #200 SAN BERNARDINO CA 92412,(909) 890-9633,,,,P.O.BOX 5698 SAN BERNARDINO CA 92412,,,,,,Not a,Not 100% compliant
337439,"REDMAN BUILDING PRODUCTS, INC.",NONE,,,,,MC223910,,,,,"393 MAPLE ST., BOX 1987 GALLATIN TN 37066",(615) 452-4550,,,,,,,,,,Not a,Not 100% compliant
337610,JONES DAIRY SERVICE INC,ACTIVE,INNOVATIVE DAIRY SOLUTIONS LLC,Carrier,Interstate,Private Property,,,,04/08/2019,"301,623 (2018)","12667 MASSEY ROAD MASSEY, MD 21650",(410) 928-5002,(410) 928-3057,contactus@jonesdairy.com,,"12667 MASSEY ROAD MASSEY, MD 21650",LESTER C JONES JR MICHAEL K BRADY,7.0,,,7,Not a,Not 100% compliant
337646,"T & W CARRIERS, INC.",NONE,,,,,MC215592,,,,,4301 HIGHLAND AVE. NEW ORLEANS LA 70127,(504) 246-4835,,,,,,,,,,Not a,Not 100% compliant
337802,SOUTHEASTERN EXTRUSION & TOOL INC,ACTIVE,,Carrier,Interstate,Private Property,,55899587.0,,03/09/2020,"70,875 (2019)","510 STAPLES DRIVE FLORENCE, AL 35630",(256) 766-6421,,,,"P O BOX 2218 FLORENCE, AL 35630",JOHN MOODY GARRY BARNES,4.0,,,10,Not a,Not 100% compliant
338061,BUILDING PRODUCTS INC OF SOUTH DAKOTA,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC499642,7499783.0,,02/24/2020,"4,060 (2019)","1500 INDUSTRIAL AVE N SIOUX FALLS, SD 57104",(605) 336-3460,(605) 886-0926,jankah.cs@gmail.com,,"1500 INDUSTRIAL AVE N SIOUX FALLS, SD 57104",LEE SCHULL LESTER SCHULL,5.0,,,5,Not a,Not 100% compliant
338504,PHILADELPHIA POULTRY INC,ACTIVE,,Carrier,Interstate,Exempt For Hire,,20085973.0,,03/07/2020,"44,448 (2019)","346 N FRONT ST PHILADELPHIA, PA 19106-1302",(215) 574-0343,(215) 574-9403,philadelphiapoultryinc@gmail.com,,"346 N FRONT ST PHILADELPHIA, PA 19106-1302",ANTHONY DELLAPIA,1.0,,,1,Not a,Not 100% compliant
338644,WAFF CONTRACTING INC,ACTIVE,,Carrier,Interstate,Private Property,,29927159.0,,04/23/2020,"160,000 (2019)","114 ATLANTIC FOREST DRIVE EDENTON, NC 27932-9263",(252) 482-7071,(252) 482-4816,jbaldwin@waffgroup.com,,"P O BOX 237 EDENTON, NC 27932-0237",STEPHANIE POWELL,14.0,,,9,Not a,Not 100% compliant
339022,JOHN L WILSON JR,ACTIVE,,Carrier,Intrastate Hazmat,APPLYING F,,,,,0 (),"PO BOX 223 SYCAMORE, GA 31790",(912) 507-9247,,,,"PO BOX 223 SYCAMORE, GA 31790",,1.0,,,,Not a,Not 100% compliant
339159,"A & J EXPRESS, INC.",NONE,,,,,MC218470,,,,,10738 58TH RD. SOUTH LAKE WORTH FL 33467,(305) 581-7700,,,,,,,,,,Not a,Not 100% compliant
340284,TOMMY KAISER CONSTRUCTION,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,119176832.0,,04/06/2002,"10,000 (2001)","2555 STEVEN CAMPBELL RD ELGIN, SC 29045-8804",(803) 438-4820,,,,"2555 STEVEN CAMPBELL RD ELGIN, SC 29045-8804",,1.0,,,1,Not a,Not 100% compliant
340903,TOM THURGOOD FARM PRODS INC.,NONE,,,,,MC483718,,,,,5429 TIPPITT RD CARLISLE AR 72024,(870) 854-5211,,,,5429 TIPPITT RD CARLISLE AR 72024,,,,,,Not a,Not 100% compliant
341058,ERIC H. URSCHEL,NONE,E. URSCHEL TRUCKING,,,,MC336491,,,,,6654 N. 900 W. HUNTINGTON IN 46750,(219) 344-1447,,,,,,,,,,Not a,Not 100% compliant
341243,THOMAS L CASPER,ACTIVE,,Carrier,Intrastate Non-Hazmat,APPLYING F,,,,02/29/2008,"32,781 (2007)","290 LAKE QUINN RD WAYMART, PA 18472",(570) 437-4297,,,,"290 LAKE QUINN RD WAYMART, PA 18472",,1.0,,,1,Not a,Not 100% compliant
341250,DEAN R. STALKER,NONE,STALKER'S TRUCKING,,,,MC232953,,,,,602 MAIDEN LANE SUSQUEHANNA PA 18847,(717) 853-4639,,,,,,,,,,Not a,Not 100% compliant
341381,WILLIAM E RANNOW,ACTIVE,BILL RANNOW LOG HAULING,Carrier,Interstate,Authorized For Hire,,,,12/11/2019,"212,911 (2018)","3637 NE SURF CT LINCOLN CITY, OR 97367",(541) 994-2736,(541) 994-7442,ksrannow@hotmail.com,,"3637 NE SURF CT LINCOLN CITY, OR 97367",WILLIAM E RANNOW,3.0,,,3,Not a,Not 100% compliant
341458,SHAMROCK CABINET & FIXTURE,ACTIVE,SHAMROCK CABINET & APPLIANCE OR SHAMROCK CABINET & FIXTURE,Carrier Shipper,Interstate,Private Property,,42384883.0,,06/10/2019,"95,980 (2016)","10201 E 65TH ST RAYTOWN, MO 64133-5204",(816) 737-2300,(816) 356-7835,kelly@shamrockcabinet.com,,"10201 E 65TH ST RAYTOWN, MO 64133-5204",ERIK BLANEY,6.0,,,7,Not a,Not 100% compliant
341645,IOWA BRIDGE & CULVERT LC,ACTIVE,,Carrier,Interstate,Private Property,,57963357.0,,02/11/2020,"136,000 (2019)","409 NORTH AVE B WASHINGTON, IA 52353",(319) 653-5436,,,,"P O BOX 13 WASHINGTON, IA 52353",BURGE HAMMOND BRIAN UITERMARK,9.0,,,11,Not a,Not 100% compliant
