USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
580575,WALTER MCDOUGALL INTERNATIONAL LOGISTICS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Passengers (Non-business),MC358466 MC159256,250894516,,07/05/2019,"1,436,964 (2018)","186 MILITARY RD LANCASTER, ON K0C 1N0",(613) 347-7791,(613) 347-1093,fleet@waltermcdougall.com,,"PO BOX 446 LANCASTER, ON K0C 1N0",TOM BELLAZZI,14,,,17,Not a,Not 100% compliant
581058,MCHENRY LIMOUSINE SERVICE INC,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC282471,,,06/13/2019,1 (2019),"4910 W ELM ST MCHENRY, IL 60050",(815) 344-4466,,mchenrylimo@sbcglobal.net,,"4910 W ELM ST MCHENRY, IL 60050",MARTIN J ROBB SCOTT A HAUKEREID,14,,,25,Not a,Not 100% compliant
582443,UTILITY CLEARING SERVICE INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,08/19/2015,1 (2015),"HWY 66 SOUTH MARENGO, IN 47140-0236",(812) 365-2075,(812) 365-2083,ucsi@win.net,,"P O BOX 236 MARENGO, IN 47140-0236",THAROLD BEAVER RICK BEAVER,14,,,14,Not a,Not 100% compliant
583331,GREENWOOD INDUSTRIES INC,ACTIVE,,Carrier,Interstate,Private Property Private Passengers (Business),,,,05/11/2020,"168,000 (2019)","640 LINCOLN STREET WORCESTER, MA 01605",(508) 865-4040,(508) 865-1123,gnarrow@greenwood-industries.com,,"PO BOX 2800 WORCESTER, MA 01613",DAVID S. KLEIN,14,,,13,Not a,Not 100% compliant
583645,CHICK'S TOWING SERVICE INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC283275,944560077,,04/23/2020,"302,422 (2019)","1000 UNION LANDING ROAD CINNAMINSON, NJ 08077",(856) 662-6333,(856) 662-8868,lesley@chickstowing.com,,"1000 UNION LANDING ROAD CINNAMINSON, NJ 08077",CHARLES H GRABER III,14,,,7,Not a,Not 100% compliant
583986,ALLEN SHEARER TRUCKING & LANDSCAPE SUPPLY INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC331241,184179406,,06/09/2020,"1,150,000 (2019)","NE 121 LOG YARD RD BELFAIR, WA 98528",(360) 275-3465,(360) 275-0907,allenshearertrucking@hotmail.com,,"P O BOX 789 BELFAIR, WA 98528",ALLEN M. SHEARER ALBERT W. LEBER,14,,,11,Not a,Not 100% compliant
584360,COUNTY HOME IMPROVEMENT CENTER INC,ACTIVE,CHIC LUMBER,Carrier,Interstate,Private Property,,,,08/27/2018,"50,000 (2017)","2625 E TERRA LANE O'FALLON, MO 63366",(636) 441-4200,(636) 970-3715,melinda.hendrix@chiclumber.com,,"P O BOX 490 ST PETERS, MO 63376",MELINDA HENDRIX ADAM HENDRIX,14,,,8,Not a,Not 100% compliant
586073,CLAYS MILL ROAD BAPTIST CHURCH,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Passengers (Non-business),,,,08/11/2004,,"3000 CLAYS MILL ROAD LEXINGTON, KY 40503-2799",(859) 277-6811,(859) 278-6861,,,"3000 CLAYS MILL ROAD LEXINGTON, KY 40503-2799",ALEX TYRA,14,,,15,Not a,Not 100% compliant
586422,A PLUS TOWING LLC,AUTHORIZED FOR PROPERTY,A PLUS TOWING,Carrier,Interstate,Authorized For Hire Private Property State Government Local Government,MC713485,616360467,,04/29/2020,"395,000 (2019)","1309 E WALNUT ST SIOUX FALLS, SD 57103",(605) 332-8984,(605) 977-0621,aplus-towing@outlook.com,,"1309 E WALNUT ST SIOUX FALLS, SD 57103",MARK PYLE JEREMIAH BETHKE,14,,,11,Not a,Not 100% compliant
586829,SCHLOSSER INC,ACTIVE,,Carrier,Interstate,Private Property,,,,09/04/2019,"70,000 (2019)","755 US HWY 385 N BURLINGTON, CO 80807-0305",(719) 346-8806,(719) 346-8088,,,"755 US HWY 385 N BURLINGTON, CO 80807-0305",LEVI SCHLOSSER TODD WEIBEL,14,,,11,Not a,Not 100% compliant
587528,DRY CREEK OILFIELD SERVICES INC,ACTIVE,TRADE,Carrier,Intrastate Hazmat,Private Property,,,,06/25/2014,"10,000 (2013)","135 N FORK RD LANDER, WY 82520",(307) 332-2956,(307) 856-4455,dcofsi@wyoming.com,,"PO BOX 577 LANDER, WY 82520-0577",TYRELL MARLOW,14,,,6,Not a,Not 100% compliant
587630,WOODLAND POLYMERS INC,AUTHORIZED FOR PROPERTY,INDUSTRIAL RESIN RECYCLING AMERICAS,Carrier,Interstate,Authorized For Hire Private Property,MC502060,,,10/25/2019,"92,000 (2019)","1480 GRAND OAKS DRIVE HOWELL, MI 48843",(517) 548-4140,(517) 548-4140,jbright@industrialresin.com,,"1480 GRAND OAKS DRIVE HOWELL, MI 48843",ROBERT HOUSTON,14,,,10,Not a,Not 100% compliant
588186,MCGRATH POST & BEAM CORP,ACTIVE,PINE HARBOR WOOD PRODUCTS,Carrier,Interstate,Private Property,,,,04/13/2020,"4,000 (2017)","259 QUEEN ANNE RD HARWICH, MA 02645",(508) 430-2800,(508) 430-1115,lynne@pineharbor.com,,"259 QUEEN ANNE RD HARWICH, MA 02645",JAMES R MCGRATH,14,,,12,Not a,Not 100% compliant
589042,BIBLE BAPTIST CHURCH,ACTIVE,,Carrier,Interstate,Private Passengers (Business),,,,12/07/2019,"10,000 (2019)","115 N YOUNG ST STILLWATER, OK 74075",(405) 372-7444,(405) 377-7948,lpelletier@stillwaterbbc.org,,"PO BOX 1985 STILLWATER, OK 74076",LEVI PELLETIER MICHAEL CROSSLEY,14,,,11,Not a,Not 100% compliant
589377,SUNOPTA GRAINS AND FOODS INC,ACTIVE,SUNOPTA GRAINS AND FOODS GROUP - SUNFLOWER,Carrier,Intrastate Non-Hazmat,Private Property,,,,04/24/2020,"93,500 (2019)","7301 OHMS LANE SUITE 600 EDINA, MN 55439",(952) 838-3254,(952) 835-1991,rebekah.bradshaw@sunpota.com,,"3915 MINNESOTA STREET ALEXANDRIA, MN 56308",CHRIS WHITEHAIR JILL BARNETT,14,,,20,Not a,Not 100% compliant
589463,BANNER PLUMBING SUPPLY LLC,ACTIVE,,Carrier,Interstate,Private Property,,1972959,,07/11/2019,"400,000 (2018)","1020 E LAKE COOK RD BUFFALO GROVE, IL 60089",(847) 520-6100,(847) 520-3137,rayk@bannerplumbing.com,,"1020 E LAKE COOK RD BUFFALO GROVE, IL 60089",GENE HARA / ANDY CHAVEZ RICK MYER,14,,,11,Not a,Not 100% compliant
589647,SHOFFNERKALTHOFF MES INC,ACTIVE,,Carrier,Interstate,Private Property Private Passengers (Business),,53988002,,05/13/2020,"10,000 (2019)","3600 PAPERMILL DRIVE KNOXVILLE, TN 37909",(865) 523-1129,(865) 523-7250,,,"P O BOX 10048 KNOXVILLE, TN 37939",TODD WOLF,14,,,13,Not a,Not 100% compliant
590390,DLR CONSTRUCTION INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,10/09/2019,"370,000 (2018)","11545 190TH STREET E HASTINGS, MN 55033",(651) 437-3128,(651) 437-3481,michelle@dlrconst.net,,"11545 190TH STREET E HASTINGS, MN 55033",RUSS SOBIECH,14,,,14,Not a,Not 100% compliant
590459,DAN-ASH TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Exempt For Hire,MC294993,808349252,,09/16/2019,"519,767 (2018)","1801 2ND AVENUE NORTH SILVIS, IL 61282",(309) 792-5272,(309) 792-3787,deb@danashtrucking.com,,"1801 2ND AVENUE NORTH SILVIS, IL 61282",DEBRA J WERNICK,14,,,14,Not a,Not 100% compliant
591531,ROGER & JOYCE LUNSTRA,ACTIVE,LUNSTRA FARM,Carrier,Interstate,Private Property FARM TO MA,,,,11/07/2018,"37,000 (2015)","47636 SURRELL STREET SIOUX FALLS, SD 57104",(605) 339-2989,(605) 339-1179,,,"47636 SURRELL STREET SIOUX FALLS, SD 57104",ROGER LUNSTRA JOYCE LUNSTRA,14,,,4,Not a,Not 100% compliant
592901,LOMA TRUCKING & LANDSCAPE SUPPLIES INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC285296,191755495,,01/06/2020,"642,164 (2019)","7301 RAWSONVILLE RD BELLEVILLE, MI 48111",(734) 482-6400,(734) 482-6540,lomatruck@aol.com,,"7301 RAWSONVILLE RD BELLEVILLE, MI 48111",ENRICO ROMANINI,14,,,14,Not a,Not 100% compliant
593232,W A R TRUCKING CO INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Authorized For Hire,,,,07/25/2019,"750,000 (2018)","501 ED DIRE LN STOCKBRIDGE, GA 30281",(770) 206-0294,,ted@wartrucking.com,,"501 ED DIRE LN STOCKBRIDGE, GA 30281",TED ROGERS SR TED ROGERS JR,14,,,15,Not a,Not 100% compliant
593690,R J LANNERS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC287035,,,06/12/2019,"978,000 (2018)","5820 7 1/2 AVE NW SAUK RAPIDS, MN 56379",(320) 260-3821,(320) 257-3386,,,"P O BOX 135 ROYALTON, MN 56373",ROBERT J LANNERS,14,,,14,Not a,Not 100% compliant
595089,FICK SUPPLY SERVICE INC,ACTIVE,,Carrier,Interstate,Exempt For Hire Private Property,,800502601,,09/17/2019,"406,091 (2018)","501 N EATHERTON RD WILDWOOD, MO 63005",(636) 532-4978,(636) 537-1555,ann@ficksupply.com,,"501 N EATHERTON RD WILDWOOD, MO 63005",DAVE FICK ANN MILLER,14,,,26,Not a,Not 100% compliant
595754,COOK DELIVERY SERVICE LLC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire U.S. Mail,MC989542,154126432,,05/23/2021,"1,022,000 (2020)","10947 WICKLOWE ST HOUSTON, TX 77016",(832) 875-4193,(281) 590-1835,rkelly1097@sbcglobal.net,,"P O BOX 111995 HOUSTON, TX 77293-0995",DONNA KELLY RAYMOND KELLY,14,,,19,Not a,Not 100% compliant
597721,PACE UNIVERSITY,ACTIVE,,Carrier,Interstate,Private Passengers (Business),,,,02/05/2020,"184,000 (2019)","861 BEDFORD RD PLEASANTVILLE, NY 10570",(914) 923-2760,,csalcedo@pace.edu,,"861 BEDFORD RD PLEASANTVILLE, NY 10570",CAROLINA SALCEDO,14,,,21,Not a,Not 100% compliant
597974,T & L FREIGHT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC786188,,,09/19/2019,"879,344 (2019)","3853 HWY 61 NORTH CLEVELAND, MS 38732",(662) 843-3006,(662) 843-3116,denisatlfreight@gmail.com,,"3853 HWY 61 NORTH CLEVELAND, MS 38732",LAQUITA SANDIFER,14,,,13,Not a,Not 100% compliant
598032,FAB LIMOUSINES INC,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC288552,,,03/06/2019,"685,000 (2018)","3681 CONNECTICUT AVE YOUNGSTOWN, OH 44515",(330) 792-6700,(330) 792-4177,mark@fablimo.com,,"3681 CONNECTICUT AVE YOUNGSTOWN, OH 44515",,14,,,30,Not a,Not 100% compliant
599499,ALLEGHANY ASPHALT & CONSTRUCTION INC,ACTIVE,,Carrier,Interstate,Private Property,,933698706,,09/27/2019,"40,000 (2018)","123 WEST MAIN STREET COVINGTON, VA 24426",(540) 965-8617,(540) 962-8893,,,"123 WEST MAIN STREET COVINGTON, VA 24426",JOHN S FRANSON WILLIAM N GANN JR,14,,,8,Not a,Not 100% compliant
599726,HOTSHOT DELIVERIES INC,AUTHORIZED FOR PROPERTY,FIVE STAR FINAL MILE,Carrier,Interstate,Authorized For Hire U.S. Mail,MC290574 MC412714,194779299,,04/07/2020,"548,700 (2019)","13541 I CIRCLE OMAHA, NE 68137",(402) 592-8080,,compliance@teamhsd.com,www.teamhsd.com,"13541 I CIRCLE OMAHA, NE 68137",JACOB HILLWICK,14,,,14,Not a,Not 100% compliant
599808,ABE'S AUTO SERVICE INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC852790,,,12/11/2019,"210,000 (2019)","3066 MOLLY PITCHER HWY S CHAMBERSBURG, PA 17202",(717) 375-4524,(717) 375-4038,abestow@comcast.net,,"3066 MOLLY PITCHER HWY S CHAMBERSBURG, PA 17202",DAVID L. EDWARDS CHRISTIE EDWARDS,14,,,12,Not a,Not 100% compliant
600951,JIM'S MILLE LACS DISPOSAL INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,01/03/2019,"400,000 (2018)","205 2ND NE MILACA, MN 56353",(320) 983-6474,(320) 983-2804,,,"PO BOX 275 MILACA, MN 56353",JAMES GERADS,14,,,10,Not a,Not 100% compliant
601300,WATER CONDITIONING CO OF UNION GROVE INC,ACTIVE,MEREDITH'S CULLIGAN WATER,Carrier,Interstate,Private Property,,,,08/15/2018,"80,000 (2016)","1531 13TH AVE UNION GROVE, WI 53182",(262) 878-1161,(262) 878-0260,,,"P O BOX 373 UNION GROVE, WI 53182",DON MEREDITH,14,,,14,Not a,Not 100% compliant
601906,HOCKRAN EXCAVATING INC,ACTIVE,H & H ENTERPRISES,Carrier Shipper,Interstate,Private Property,,77765808,,06/16/2020,"80,000 (2017)","6104 FENKELL RD ANDOVER, OH 44003",(440) 293-8911,(440) 293-5498,jason.hockran@handhent.com,,"6104 FENKELL RD ANDOVER, OH 44003",JASON M. HOCKRAN JASON HOCKRAN,14,,,12,Not a,Not 100% compliant
601956,ANCAR INC,NOT AUTHORIZED,,Carrier,Intrastate Non-Hazmat,Authorized For Hire UNKNOWN,MC398218,,,06/22/2005,"30,000 (2000)","ROUTE 728 HOBBS BANCH GRUNDY, VA 24614",(703) 935-6118,,,,"PO BOX 1891 GRUNDY, VA 24614",CARL W LOONEY,14,,,14,Not a,Not 100% compliant
602776,KATHERINA WEHLMANN,ACTIVE,WW-MHAST,Carrier,Intrastate Hazmat,Private Property,,,,,"528,000 ()","747 MOCKSVILLE HWY STATESVILLE, NC 28677",(704) 838-0891,(704) 838-0930,,,"747 MOCKSVILLE HWY STATESVILLE, NC 28677",,14,,,12,Not a,Not 100% compliant
605147,MULTIPLE CONCRETE ACCESSORIES CORPORATION,ACTIVE,,Carrier,Interstate,Private Property,,,,03/26/2020,"250,000 (2019)","20284 N RAND RD PALATINE, IL 60074",(847) 438-2000,(847) 438-0114,keigel@multipleconcrete.com,,"20284 N RAND RD PALATINE, IL 60074",JAMES MCGINNIS KATHLEEN R. EIGEL,14,,,8,Not a,Not 100% compliant
605434,TEXPAC HIDE & SKIN LTD,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC733748,,,04/09/2019,"500,000 (2018)","601 NE 29TH ST FORT WORTH, TX 76106",(817) 626-6586,,ruben@texpacftw.com,,"601 NE 29TH ST FORT WORTH, TX 76106",JAMES ZITNIK RUBEN ZEPEDA,14,,,7,Not a,Not 100% compliant
605544,K & H TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC291503,,,06/04/2020,"706,254 (2017)","1527 COOK ROAD ASHTABULA, OH 44004",(440) 992-2525,(440) 993-1124,stephward@yahoo.com,,"PO BOX 1764 ASHTABULA, OH 44005",STEPHANIE MARCY,14,,,10,Not a,Not 100% compliant
606431,MID SOUTH FEEDS INC,ACTIVE,,Carrier,Interstate,Private Property,,,,03/08/2019,"743,344 (2018)","403 SOUTH MARKET STREET ALMA, GA 31510",(912) 632-7603,(912) 632-0752,midsouthfeeds@hotmail.com,,"P O BOX 178 ALMA, GA 31510",KRISTY CARTLEDGE THOMAS FLANDERS,14,,,9,Not a,Not 100% compliant
606733,3 RIVERS POTATO SERVICE INC,ACTIVE,,Carrier,Interstate,Exempt For Hire Private Property,,19321967,,05/21/2019,"52,383 (2018)","1911 SELPH LANDING ROAD PASCO, WA 99301",(509) 547-8488,(509) 547-0046,bookkeeper@3riverspotato.com,,"P O BOX 2791 PASCO, WA 99302",PAUL STANGELAND PAUL STANGELAND,14,,,4,Not a,Not 100% compliant
606992,KAJACS CONTRACTORS INC,ACTIVE,,Carrier,Interstate,Private Property,,,,05/05/2020,"154,687 (2017)","3026 CRAVENS ROAD POPLAR BLUFF, MO 63901",(573) 785-1745,(573) 785-6237,mylynn@kajacs.com,,"PO BOX 969 POPLAR BLUFF, MO 63902",MICHAEL PERSONS ARON PERSONS,14,,,16,Not a,Not 100% compliant
609683,CAM-SCOTT TRANSPORT LTD,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC292950,,,04/13/2020,"15,134,000 (2019)","1900 BOUNDARY RD WHITBY, ON L1N 8P8",(905) 438-9555,(905) 438-1802,msager@cam-scott.com,,"1900 BOUNDARY RD WHITBY, ON L1N 8P8",GLENN WEDDEL,14,,,14,Not a,Not 100% compliant
609796,V A TRAMONTANO & SON INC,ACTIVE,,Carrier,Interstate,Private Property,,,,08/05/2019,"390,000 (2018)","1055 CENTENNIAL AVE PISCATAWAY, NJ 08854",(908) 753-4944,,john@tramontanoproduce.com,,"1055 CENTENNIAL AVE PISCATAWAY, NJ 08854",JOHN TRAMONTANO,14,,,13,Not a,Not 100% compliant
610257,ZENAIDO AND ANGELICA MARTINEZ TRUCKING LLC,AUTHORIZED FOR PROPERTY,ZENAIDO MARTINEZ SR TRUCKING,Carrier,Interstate,Authorized For Hire,MC291934,,,09/06/2019,"855,864 (2018)","2903 N COMMERCIAL AVE PASCO, WA 99301",(509) 546-9523,,joelmtz@charter.net,,"2905 NORTH ROAD 56 PASCO, WA 99301",JOEL MARTINEZ,14,,,13,,Not 100% compliant
610377,TRANSPORTES SAL-AVE SA DE CV,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MX700192,,,09/05/2019,"220,000 (2018)","PEDRO VARGAS # 34 H MATAMOROS, TA 87390",(956) 717-0256,(956) 717-5008,cesarsaldana54@gmail.com,,"13495 S UNITEE DR LAREDO, TX 78045",CESAR A SALDANA SERGIO SALDANA,14,,,14,Not a,Not 100% compliant
611185,ROLLING THUNDER RIVER COMPANY OF NORTH CAROLINA INC,AUTHORIZED FOR PASSENGER,ROLLING THUNDER,Carrier,Interstate,Authorized For Hire,MC793915,,,05/08/2020,"10,000 (2020)","20 HUGHES STREET MCCAYSVILLE, GA 30555",(800) 408-7238,(706) 492-7745,bmiller@rollingthunderrivercompany.com,,"20 HUGHES STREET MCCAYSVILLE, GA 30555",CHARLES MILLER BOBBY MILLER,14,,,8,Not a,Not 100% compliant
611423,ORANGE LINE OIL COMPANY,ACTIVE,,Carrier Shipper,Intrastate Non-Hazmat,Private Property,,59781948,,02/19/2020,"491,236 (2020)","404 E COMMERCIAL ST POMONA, CA 91767-5599",(909) 623-0533,(909) 622-9863,debbiel@orangelineoil.com,,"404 E COMMERCIAL ST POMONA, CA 91767-5599",SCOTT TREDINNICK,14,,,13,Not a,Not 100% compliant
612699,CREWS LOGGING,ACTIVE,,Carrier,Interstate,Private Property,,,,09/24/2019,"750,000 (2018)","250 DOG CRK ROAD LAWRENCEBURG, TN 38464",(931) 722-9379,(931) 722-6205,crewslogging@yahoo.com,,"250 DOG CRK ROAD LAWRENCEBURG, TN 38464",DANNY CREWS BARRY CREWS,14,,,14,Not a,Not 100% compliant
613208,AGLIANO BROTHERS TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC405711,,,04/06/2020,"650,000 (2019)","248 STONE ROAD BARTO, PA 19504",(610) 754-6501,(610) 754-8640,aggy27@aol.com,,"248 STONE ROAD BARTO, PA 19504",PHILIP J AGLIANO PHILIP AGLIANO,14,,,14,Not a,Not 100% compliant
613210,ZEIGLER'S DISTRIBUTOR INC,ACTIVE,,Carrier,Interstate,Private Property,,,,10/17/2019,"898,918 (2018)","27 LEBANON VALLEY PKWY LEBANON, PA 17042",(717) 675-2210,(717) 675-2217,shanec@zeiglerdist.com,,"27 LEBANON VALLEY PKWY LEBANON, PA 17042",SHANE CRISS ERIC ZEIGLER,14,,,16,Not a,Not 100% compliant
613534,MIKE O'BRIEN SPECIALIZED HAULING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC293382,,,02/12/2019,"600,000 (2018)","1459 18TH STREET #162 SAN FRANCISCO, CA 94107",(415) 821-2025,(415) 821-2027,vrt@vrtservices.com,,"1459 18TH STREET #162 SAN FRANCISCO, CA 94107",MICHAEL OBRIEN,14,,,12,Not a,Not 100% compliant
613535,HINDS EXPRESS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC293517,,,07/24/2020,"780,200 (2020)","87 WEST 1ST STREET SUGAR GROVE, IL 60554",(630) 466-4555,(630) 466-4571,hindsexpress@att.net,,"PO BOX 221 SUGAR GROVE, IL 60554",DONALD HINDS DALE HINDS,14,,,9,Not a,Not 100% compliant
614756,SCHROEDER ENVIRONMENTAL CLEANING SERVICES INC,AUTHORIZED FOR PROPERTY,,Carrier Shipper,Interstate,Authorized For Hire Private Property,MC403558,,,06/17/2019,"269,358 (2018)","2206 N QUINCY ST GREEN BAY, WI 54302",(920) 435-1773,(920) 435-1773,akoss@schroederenvironmental.com,www.schroederenvironmental.com,"PO BOX 45 DEPERE, WI 54302",RALPH SCHROEDER NANCY SCHROEDER,14,,,17,Not a,Not 100% compliant
615204,POWERSCREEN TEXAS INC,ACTIVE,,Carrier,Interstate,Private Property,,,,02/17/2020,"486,204 (2017)","5680 WEST STATE HWY 71 LA GRANGE, TX 78945",(979) 968-6428,(979) 968-6693,pwrscrn@powerscreentx.com,,"PO BOX 658 LA GRANGE, TX 78945",RICHARD GRANT,14,,,10,Not a,Not 100% compliant
615585,KODIAK PACIFIC CONSTRUCTION CO,ACTIVE,,Carrier,Interstate,Private Property,,156910085,,05/01/2020,"6,303 (2019)","10940 SW CLUTTER RD SHERWOOD, OR 97140",(503) 783-4300,(503) 682-3777,keisha@kodiakco.com,,"PO BOX 886 TUALATIN, OR 97062",KEISHA BELAIR,14,,,10,Not a,Not 100% compliant
616380,RUBY WEBB,NOT AUTHORIZED,WEBB CONTRACTORS INC,Carrier,Intrastate Non-Hazmat,Authorized For Hire Exempt For Hire,MC296726,,,08/01/2011,"2,000 (2010)","5926 COLUMBUS ROAD MACON, GA 31206",(478) 474-6144,(478) 474-3030,webbruby@msn.com,,"5926 COLUMBUS ROAD MACON, GA 31206",RUBY WEBB,14,,,9,Not a,Not 100% compliant
616427,SOUTHWEST CONCRETE PRODUCTS LTD,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC845657,,,10/22/2019,"180,000 (2018)","250 1 STREET E CARDSTON, AB T0K 0K0",(403) 653-4431,(403) 653-4430,skyler.macdonnell@gmail.com,,"PO BOX 759 CARDSTON, AB T0K 0K0",HEATH MICHELSON,14,,,8,Not a,Not 100% compliant
617934,BETTS ENVIRONMENTAL RECOVERY INC,ACTIVE,,Carrier,Interstate,Private Property,,,,04/04/2019,"120,000 (2018)","361 AIRPORT SQUARE ADEL, GA 31620",(229) 896-5572,(229) 896-8700,denise@bettsenv.com,,"361 AIRPORT SQUARE ADEL, GA 31620",DENISE FLETCHER,14,,,18,Not a,Not 100% compliant
618139,O'NEALE'S TRUCKING &TRAILER TRANSPORT INC,ACTIVE,O'NEALE'S TRANSPORT INC,Carrier,Interstate,Private Property,,,,09/10/2019,"50,000 (2019)","1A WILFRED ALLICK CONTAINER PORT ST CROIX, VI 00823",(340) 778-1111,(340) 778-0855,koneales@oneales.com,,"PO BOX 7550 ST CROIX, VI 00823","KEITH C O'NEALE, JR.",14,,,13,Not a,Not 100% compliant
618143,BLU SITE SOLUTIONS OF NORTH CAROLINA INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC44677,609008214,,05/13/2020,"310,001 (2019)","5680 RICHLANDS HWY JACKSONVILLE, NC 28540",(910) 324-1420,(910) 324-6578,terryritter@adco-usa.com,www.adco-usa.com,"5680 RICHLANDS HWY JACKSONVILLE, NC 28540",BILL HAWKINS,14,,,14,Not a,Not 100% compliant
618403,PTI DEDICATED SERVICES LLC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC295918,,,03/12/2020,"2,120,000 (2019)","13240 APPLE AVENUE RAVENNA, MI 49451",(231) 853-9990,(231) 853-9992,annm@ptilog.net,,"13240 APPLE AVENUE RAVENNA, MI 49451",KEN ARMSTRONG,14,,,14,Not a,Not 100% compliant
618668,ADF INDUSTRIES INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,02/26/2013,"100,000 (2012)","2718 BERLIN TURNPIKE BERLIN, CT 06037",(860) 829-2001,(860) 829-2005,adfindustr@aol.com,,"2718 BERLIN TURNPIKE BERLIN, CT 06037",SANDRA P DAVID ALLEN A DAVID,14,,,12,Not a,Not 100% compliant
619605,BANTAM SUPPLY CO INC,ACTIVE,BANTAM HOME & ENERGY,Carrier Cargo Tank,Intrastate Hazmat,Private Property,,,,10/11/2016,"6,000 (2013)","99 LAKE ROAD BANTAM, CT 06750",(860) 567-9431,(860) 567-2006,jcrampton@bantamhome.com,,"P O BOX 637 BANTAM, CT 06750",PETER AZIZ,14,,,10,Not a,Not 100% compliant
619752,GOLDEN VALLEY TRUCKING CORP,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC296507,,,04/05/2021,"601,478 (2020)","517 WEST HATCH ROAD MODESTO, CA 95351",(209) 491-5555,(209) 491-5556,gvtcorp-1@yahoo.com,,"P O BOX 1660 EMPIRE, CA 95319",GURMIT S. SAMRA DHIAN SAMRA,14,,,14,Not a,Not 100% compliant
621691,NEJANA CORP,ACTIVE,J & J TRUCKING COMPANY,Carrier,Interstate,Private Property,,,,12/19/2018,"180,000 (2014)","4401 DELL AVENUE N BERGEN, NJ 07047",(201) 319-9112,(201) 319-9720,johns@aoliveriandsons.com,,"PO BOX 88 NORTH BERGEN, NJ 07047-0088",NICHOLAS DEPALMA JOHN SCIANCALEPORE,14,,,9,Not a,Not 100% compliant
622075,J SHOFFNER GENERAL CONTRACTOR INC,ACTIVE,,Carrier,Interstate,Private Property,,803785948,,04/15/2019,"10,000 (2018)","3535 MONROE STREET LA PORTE, IN 46350",(219) 324-3728,(219) 325-9218,office2@jshoffner.com,,"P O BOX 1733 LA PORTE, IN 46352",JAMES SHOFFNER,14,,,8,Not a,Not 100% compliant
622220,RANGE FORESTRY LLC,ACTIVE,,Carrier,Interstate,Private Property,,,,11/15/2018,"730,000 (2017)","26635 HWY 41 RANGE, AL 36473",(251) 248-2347,(251) 248-2347,rocky@rangeforestry.com,,"26635 HWY 41 RANGE, AL 36473",,14,,,18,Not a,Not 100% compliant
623129,COMPLETE CONSTRUCTION CO,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,181826371,,07/23/2018,"400,000 (2015)","16 RIVERSIDE DRIVE ANSONIA, CT 06401-1224",(203) 732-2522,(203) 732-2528,guy.demaio@completeconstructionco.org,,"16 RIVERSIDE DRIVE ANSONIA, CT 06401-1224",GUY DEMAIO JR. ANTONIO TEIXEIRA,14,,,13,Not a,Not 100% compliant
