USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
4129,"LAIRD & SON, ELMER E.",NONE,,,,,MC127605,,,,,3135 WEST NORTH TEMPLE ST. SALT LAKE CITY UT 84116,,,,,,,,,,,Not a,Not 100% compliant
4130,"LAKE SHORE MOTOR COACH LINES, INC.",NONE,,,,,MC853,,,,,1130 SOUTH 430 EAST PROVO UT 84601,(801) 328-3361,,,,P O BOX 189 SPANISH FORK UT 84660,,,,,,Not a,Not 100% compliant
4131,"LARSEN PRODUCE, INC.",NONE,,,,,MC14059,,,,,P. O. BOX AMF 22188 SALT LAKE CITY UT 84122,(801) 531-1605,,,,,,,,,,Not a,Not 100% compliant
4133,"RALPH H. LARSEN & SONS, INC.",NONE,,,,,MC127647,,,,,2839 S. 650 E BOUNTIFUL UT 84010,(801) 531-6707,,,,,,,,,,Not a,Not 100% compliant
4140,LARSEN EQUIPMENT COMPANY,NONE,,,,,MC124006,,,,,1015 W. 17TH ST. SALT LAKE CITY UT 84101,,,,,,,,,,,Not a,Not 100% compliant
4141,"LAUNDRY SUPPLY CO., INC.",NONE,,,,,MC306629 MC453386,,,,,3785 WEST 1987 SOUTH SALT LAKE CITY UT 84126,(801) 972-5123,,,,PO BOX 26667 SALT LAKE CITY UT 84126,,,,,,Not a,Not 100% compliant
4145,"DIRECT FACTOR LOGISTICS, LLC",NONE,,,,,MC123061,,,,,3435 WEST 500 SOUTH SALT LAKE CITY UT 84104,(801) 364-5017,,,,,,,,,,Not a,Not 100% compliant
4154,"TRANS-SOUTHWEST CARRIERS, INC.",NONE,,,,,MC100892,,,,,500 WEST 2860 SOUTH SALT LAKE CITY UT 84115,(801) 974-0600,,,,,,,,,,Not a,Not 100% compliant
4156,"LINK TRUCKING, INC.",NONE,,,,,MC121043,,,,,6173 WEST 2100 SOUTH WEST VALLEY CITY UT 84128,(801) 972-0660,(801) 974-0335,,,,,,,,,Not a,Not 100% compliant
4182,PBI FREIGHT SERVICE,NONE,,,,,MC151472 MC98964,,,,,960 NORTH 1200 WEST OREM UT 84057,,,,,,,,,,,Not a,Not 100% compliant
4191,"WINEBARGER CHURCH FURNITURE, INC.",NONE,,,,,MC174075,,,,,PO BOX 879 LYNCHBURG VA 24505,,,,,,,,,,,Not a,Not 100% compliant
4339,EVELENA WHITE,NONE,WHITE TRUCKING,,,,MC362400,,,,,385 FAIRGROUNDS ROAD PRINCETON WV 24740,(304) 425-6728,,,,,,,,,,Not a,Not 100% compliant
4361,WILLIAMSON OIL COMPANY,NONE,,,,,MC213640,,,,,2907 4TH AVE. CHARLESTON WV 25312,(304) 235-3301,,,,,,,,,,Not a,Not 100% compliant
4409,BRUCE & SON VAN & STORAGE CO.,NONE,,,,,MC88285,,,,,"735 W. BROWN, P. O. BOX 799 PAMPA TX 79109",(806) 665-0893,,,,,,,,,,Not a,Not 100% compliant
4413,BRAAFLADT TRANSPORT COMPANY,NONE,,,,,MC134319,,,,,501 NORTH BROADWAY DIMMITT TX 79027,(806) 647-3166,,,,,,,,,,Not a,Not 100% compliant
4414,"W. K. BIGHAM & SONS, INC.",NONE,,,,,MC109006,,,,,"RT. 2, BOX 339 LUBBOCK TX 79415",(806) 746-6986,,,,,,,,,,Not a,Not 100% compliant
4416,"ARMSTRONG MOVING AND STORAGE, INC.",NONE,,,,,MC133891,,,,,2401 DOUBLE CREEK DRIVE ROUND ROCK TX 78664,(512) 493-8001,(512) 244-1580,,,,,,,,,Not a,Not 100% compliant
4417,"ARLEDGE TRANSFER, INC.",NONE,,,,,MC101186,,,,,1100 ARNOLD DR. BURLINGTON IA 52601,,,,,,,,,,,Not a,Not 100% compliant
4420,"G. M. BROWN & SONS, INC.",NONE,,,,,MC141229,,,,,ROUTE # 3 CALDWELL ID 83605,,,,,,,,,,,Not a,Not 100% compliant
4454,"ARNIE'S MOTOR FREIGHT, INC",NONE,,,,,MC99532,,,,,701 1ST AVENUE NORTH ALTOONA IA 50009,(515) 967-6697,,,,,,,,,,Not a,Not 100% compliant
4455,ALVIN W. MUMM,NONE,"ARNOLD TRUCKING COMPANY, AL.",,,,MC113805,,,,,R1 BOX 38 LOMAX IL 61454,(217) 449-3386,,,,,,,,,,Not a,Not 100% compliant
4461,ARROW TRANSPORTATION CO,NONE,,,,,MC116164,,,,,1911 N E 58TH AVE DES MOINES IA 50313,(800) 348-8532,,,,,,,,,,Not a,Not 100% compliant
4464,ANDOVER TRUCKING COMPANY,NONE,,,,,MC5550,,,,,P O BOX 34 ANDOVER IA 52701,,,,,,,,,,,Not a,Not 100% compliant
4468,GERALDINE BENNETT AND RICHARD F. ROTH,NONE,BENNETT & ROTH TRUCKING,,,,MC134311,,,,,"ROUTE 1, BOX 247C BURLINGTON IA 52601",(319) 752-0741,,,,,,,,,,Not a,Not 100% compliant
4473,"BIG RIG REFRIGERATION, INC.",NONE,,,,,MC134724,,,,,1618 NORTH 75 ST. OMAHA NE 68114,,,,,,,,,,,Not a,Not 100% compliant
4475,ECL TRANSPORTATION LTD,NONE,,,,,MC138702,,,,,7100-44TH STREET SE CALGARY AB T2C 2V7,(403) 720-5054,(403) 720-5060,,,,,,,,,Not a,Not 100% compliant
4489,"MORONI COAL AND BUILDING SUPPLIES,INC.",NONE,,,,,MC153863,,,,,PO BOX 386 MORONI UT 84646,,,,,,,,,,,Not a,Not 100% compliant
4505,VALLEY CARGO INC.,NONE,,,,,MC56984,,,,,130 SOUTH REDWOOD ROAD NORTH SALT LAKE UT 84054,,,,,,,,,,,Not a,Not 100% compliant
4509,HOWARD MUNK,NONE,MUNK TRUCKING,,,,MC144856,,,,,1127 COLORADO STREET SALT LAKE CITY UT 84116,,,,,,,,,,,Not a,Not 100% compliant
4517,"NEIL'S USED TRUCK & CAR SALES, INC.",NONE,,,,,MC160892,,,,,695 WEST 1100 NORTH WEST BOUNTIFUL UT 84087,(800) 453-2088,,,,POB 540279 NORTH SALT LAKE UT 84054,,,,,,Not a,Not 100% compliant
4532,NATIONAL CARTAGE COMPANY,NONE,,,,,MC120402,,,,,637 WEST 2ND SOUTH SALT LAKE CITY UT 84104,,,,,2818 WEST 2700 SOUTH SALT LAKE CITY UT 84119,,,,,,Not a,Not 100% compliant
4543,"PIKES PEAK, INC.",NONE,,,,,MC129115,,,,,3960 SOUTH 300 ST. WEST SALT LAKE CITY UT 84107,(801) 268-3546,,,,,,,,,,Not a,Not 100% compliant
4552,MOTOR CARGO,NONE,,,,,MC114818,,,,,845 W CENTER N SALT LAKE UT 84054,(801) 292-1111,,,,P.O. BOX 2351 SALT LAKE CITY UT 84110,,,,,,Not a,Not 100% compliant
4563,M & M DISTRIBUTING CORPORATION,NONE,,,,,MC134949,,,,,P. O. BOX 1649 SALT LAKE CITY UT 84110,,,,,,,,,,,Not a,Not 100% compliant
4567,MAGNA GARFIELD TRUCK LINE,NONE,,,,,MC31439,,,,,1030 S. REDWOOD RD. SALT LAKE CITY UT 84104,(801) 973-9300,,,,,,,,,,Not a,Not 100% compliant
4572,"WEST AMERICAN TRANSPORT, INC.",NONE,,,,,MC147770,,,,,1260 WEST NORTH TEMPLE SALT LAKE CITY UT 84116,,,,,,,,,,,Not a,Not 100% compliant
4588,MILNE TRUCK LINES INC,NONE,,,,,MC44605,,,,,6689 OWENS DR PLEASANTON CA 94566,(510) 460-0416,,,,PO BOX 2055 KERNERSVILLE NC 27285,,,,,,Not a,Not 100% compliant
4595,OGDEN TRANSFER AND STORAGE COMPANY,NONE,,,,,MC75138,,,,,2105 WALL AVE OGDEN UT 84401,(801) 392-3103,,,,,,,,,,Not a,Not 100% compliant
4625,"MCDOUGOLD OIL COMPANY, INC.",NONE,,,,,MC146669 MC151623,,,,,459 NICHOLS LANE MOAB UT 84532,,,,,,,,,,,Not a,Not 100% compliant
4635,"DARCI TRUCKING, INC.",NONE,,,,,MC138190,,,,,540 W. EATON PIKE RICHMOND IN 47374,,,,,,,,,,,Not a,Not 100% compliant
4636,CALIFORNIA FREIGHTWAYS,NONE,,,,,MC121785,,,,,746 NORTH SIXTH STREET SAN JOSE CA 95108,,,,,,,,,,,Not a,Not 100% compliant
4638,DI SALVO TRUCKING CO.,NONE,,,,,MC96788,,,,,859 HARRISON ST. - FLOOR 2 SAN FRANCISCO CA 94107,(415) 495-1800,,,,PO BOX 193765 SAN FRANCISCO CA 94119-3765,,,,,,Not a,Not 100% compliant
4639,"DILLION DRAYAGE & WAREHOUSE CO., INC.",NONE,,,,,MC120870,,,,,333 ILLINOIS STREET SAN FRANCISCO CA 94107,,,,,,,,,,,Not a,Not 100% compliant
4640,DITTO FREIGHT LINES,NONE,,,,,MC69454,,,,,1575 INDUSTRIAL AVE SAN JOSE CA 95112,(408) 297-4027,,,,P O BOX 929 ALAMO CA 94507,,,,,,Not a,Not 100% compliant
4641,DOLPHIN VAN & STORAGE INC.,NONE,,,,,MC126757,,,,,75 VIA ENCANTO MONTEREY CA 93940,(408) 394-1491,,,,,,,,,,Not a,Not 100% compliant
4643,DYNAMIC FREIGHT CORPORATION,NONE,,,,,MC121710,,,,,2510 CHANNING AVE. SAN JOSE CA 95131,,,,,P.O. BOX 801 SOUTH SAN FRANCISCO CA 94080,,,,,,Not a,Not 100% compliant
4656,ROBERT AND MARGARITA DEROSE,NONE,DEROSE AND SON,,,,MC391280,,,,,#8 FRUITLAND AVE WATSONVILLE CA 95076,(831) 724-0491,,,,,,,,,,Not a,Not 100% compliant
4666,"EL CAMINO OF MONTEREY, INC.",NONE,,,,,MC127866,,,,,655 ORTIZ AVENUE SEASIDE CA 93955,(408) 394-6539,,,,,,,,,,Not a,Not 100% compliant
4679,FACCHINO LINES,NONE,,,,,MC74093,,,,,699 NORTH SIXTH STREET SAN JOSE CA 95112,(408) 287-4433,,,,P O BOX 1439 SAN JOSE CA 95109,,,,,,Not a,Not 100% compliant
4680,"FRESNO-BASS LAKE FREIGHT LINES, INC.",NONE,,,,,MC85725,,,,,"53 ""L"" ST. FRESNO CA 93721",,,,,,,,,,,Not a,Not 100% compliant
4681,JAMES H. FUNCH,NONE,JAMES FUNCH TRUCKING,,,,MC133291,,,,,2750 NORTH POLK AVENUE FRESNO CA 93705,,,,,,,,,,,Not a,Not 100% compliant
4697,TAYLOR-RAMSEY CORPORATION,NONE,,,,,MC242740,,,,,P. O. BOX 11888 LYNCHBURG VA 24506,(434) 929-7443,(434) 929-6162,,,,,,,,,Not a,Not 100% compliant
4718,VALLEY BLOX INC,NONE,,,,,MC563147,,,,,210 STONE SPRING RD HARRISONBURG VA 22801-9651,(540) 437-2047,(540) 434-3364,,,,,,,,,Not a,Not 100% compliant
4771,"WETSEL, INC.",NONE,,,,,MC197314,,,,,961 NORTH LIBERTY STREET HARRISONBURG VA 22801,(703) 434-6753,,,,P.O. BOX 791 HARRISONBURG VA 22801,,,,,,Not a,Not 100% compliant
4779,"CARLTON L. WEST TRUCKING, INC.",NONE,,,,,MC205413,,,,,"RT. 1, BOX 241 HAYES VA 23072",(800) 368-3785,,,,,,,,,,Not a,Not 100% compliant
4821,"WILLIAMS CRANE & RIGGING, INC.",NONE,,,,,MC135753,,,,,938 E. FOURTH STREET RICHMOND VA 23208,(804) 233-4326,,,,,,,,,,Not a,Not 100% compliant
4843,A. B. WALKER,NONE,,,,,MC191412,,,,,ADDRESS NO LONGER IN EFFECT SPRING GROVE VA 23881,(804) 866-8536,,,,,,,,,,Not a,Not 100% compliant
4850,"VIRGINIA TANK LINES, INC.",NONE,,,,,MC141091,,,,,271 WARRENTON RD FALMOUTH VA 22405,(703) 373-0800,,,,,,,,,,Not a,Not 100% compliant
4853,"VIRGINIA TRANSPORTATION, INC.",NONE,,,,,MC138714,,,,,3816 SOUTH FOUR MILE RUN DRIVE ARLINGTON VA 22312,,,,,2300 BEAVER ROAD LANDOVER MD 20785,,,,,,Not a,Not 100% compliant
4886,EDWIN L. VARGO INDIVIDUAL),NONE,E. L. VARGO TRUCKING,,,,MC166881,,,,,P.O. BOX 71 PRINCE GEORGE VA 23875,(804) 862-9284,,,,,,,,,,Not a,Not 100% compliant
4911,"F & D EPPENBACH TRUCKING, INC.",NONE,,,,,MC179315,,,,,P.O. BOX 570 BLAIR NE 68008,(402) 426-5064,,,,,,,,,,Not a,Not 100% compliant
4958,"THE SMITHFIELD PACKING COMPANY, INCORPORATED",NONE,,,,,MC154640 MC275323,,,,,P.O. BOX 447 SMITHFIELD VA 23430,,,,,,,,,,,Not a,Not 100% compliant
4975,"SOUTHSIDE TRANSPORTATION COMPANY, INCORPORATED",NONE,,,,,MC294180,,,,,731 N. MAIN ST. BLACKSTONE VA 23824,(804) 292-4259,,,,P.O. BOX 128 BLACKSTONE VA 23824,,,,,,Not a,Not 100% compliant
4997,"STEWART SANDWICHES, INC.",NONE,,,,,MC186998,,,,,5732 CURLEW DRIVE NORFOLK VA 23502,(703) 466-9200,,,,,,,,,,Not a,Not 100% compliant
5025,MOYER PACKING TRANSPORTATION COMPANY,NONE,V & J DERSTINE,,,,MC142051,,,,,"ALLENTOWN RD., P.O. BOX 395 SOUDERTON PA 18964",(215) 723-5555,,,,,,,,,,Not a,Not 100% compliant
5048,SAVA MAKUCH,NONE,MAKUCH TRUCKING,,,,MC151525,,,,,906 BLOODY SPRING ROAD BETHEL PA 19507,(215) 488-6737,,,,,,,,,,Not a,Not 100% compliant
5068,"LARAMIE TIRE DISTRIBUTORS, INC.",NONE,,,,,MC149373,,,,,2000 CAMPUS LANE EAST NORRITON PA 19403,(610) 615-8000,(610) 615-8154,,,,,,,,,Not a,Not 100% compliant
5073,"YELLOW LIMOUSINE SERVICE, INC.",NONE,,,,,MC93396,,,,,6391 OXFORD AVENUE PHILADELPHIA PA 19111,(215) 351-9500,,,,P O BOX 6163 PHILADELPHIA PA 19115,,,,,,Not a,Not 100% compliant
5074,R L SEASHOLTZ INC,NONE,,,,,MC22815,,,,,827 SUNNYBROOK RD POTTSTOWN PA 19464,,,,,,,,,,,Not a,Not 100% compliant
5075,JOHN TINNEY,NONE,JOHN TINNEY DELIVERY SERVICE,,,,MC119610,,,,,ARAMINGO AVE & CUMBERLAND ST PHILADELPHIA PA 19125,,,,,,,,,,,Not a,Not 100% compliant
5076,"TISCHLER EXPRESS, INC.",NONE,,,,,MC60612,,,,,P. O. BOX 27748 PHILADELPHIA PA 19118,(609) 964-9030,,,,,,,,,,Not a,Not 100% compliant
5077,"TREKAMERICA, INC.",NONE,,,,,MC138666,,,,,410 NORTH GOVERNOR PRINTZ BOULEVARD LESTER PA 19113,,,,,,,,,,,Not a,Not 100% compliant
5080,"ANDY'S EXCAVATING, INC.",NONE,,,,,MC30107,,,,,45 MORGAN HILL RD EASTON PA 18042,(215) 258-1571,,,,,,,,,,Not a,Not 100% compliant
5085,"HATBORO DELIVERY SERVICE, INC.",NONE,,,,,MC121550,,,,,424 EASTON ROAD WARRINGTON PA 18976,(215) 343-3376,,,,,,,,,,Not a,Not 100% compliant
5086,"HANOVER LINES, INC.",NONE,,,,,MC133957,,,,,R. D. # 4 ALLENTOWN PA 18103,(215) 264-0576,,,,,,,,,,Not a,Not 100% compliant
5088,"ESTATE OF GEO. S. SNYDER, INC.",NONE,,,,,MC126797,,,,,1700 HATFIELD VALLEY ROAD HATFIELD PA 19440,,,,,,,,,,,Not a,Not 100% compliant
5116,MID ATLANTIC CANNERS ASSOCIATION INC.,NONE,MACA TRANSPORT,,,,MC246351,,,,,316 S. FRONT STREET HAMBURG PA 19526,(215) 562-3061,,,,,,,,,,Not a,Not 100% compliant
5150,PERKASIE INDUSTRIES CORPORATION,NONE,,,,,MC253232,,,,,50 EAST SPRUCE STREET PERKASIE PA 18944,(215) 257-6581,,,,,,,,,,Not a,Not 100% compliant
5181,"LOOS & DILWORTH, INC.",NONE,,,,,MC250073,,,,,61 E. GREEN LANE BRISTOL PA 19007,(215) 671-8600,,,,,,,,,,Not a,Not 100% compliant
5283,"COUNTRY ROADS TRUCKING COMPANY, INC.",NONE,,,,,MC399671,,,,,324 WYOMING AVENUE PENNDEL PA 19047,(267) 688-0652,,,,324 WYOMING AVENUE PENNDEL PA 19047,,,,,,Not a,Not 100% compliant
5292,BRYSON TRUCKING INCORPORATED,NONE,,,,,MC283454,,,,,198 KELTON ROAD WEST GROVE PA 19390,(610) 869-9896,(610) 869-3361,,,,,,,,,Not a,Not 100% compliant
5340,"CHARLES DAMPMAN, INC.",NONE,,,,,MC159195,,,,,R.D. 1 DOUGLASSVILLE PA 19518,,,,,,,,,,,Not a,Not 100% compliant
5358,"HERBERT W. HEFFNER, INC.",NONE,,,,,MC150795,,,,,P.O. BOX 2741 READING PA 19605,(215) 926-4126,,,,,,,,,,Not a,Not 100% compliant
5411,C. WILLIAM GEISSEL JR,NONE,A. GEISSEL & SONS,,,,MC149289,,,,,RT #309 PO BOX 224 COLMAR MONTGOMERY COUNTY PA 18915,,,,,,,,,,,Not a,Not 100% compliant
5440,COOPERS CREEK CHEMICAL CORPORATION,ACTIVE,,Shipper,,Private Property,,2343820,,09/05/2016,,"884 RIVER ROAD WEST CONSHOHOCKEN, PA 19428",(610) 828-0375,(610) 828-9720,smorris@cooperscreekchemical.com,,"884 RIVER ROAD WEST CONSHOHOCKEN, PA 19428",SCOTT A MORRIS E ALAN MORRIS,,,,,Not a,Not 100% compliant
5477,"TRACTORES Y CAMIONES DE NOGALES, S.A. DE C.V.",NONE,,,,,MX299575,,,,,"DR. MARTINEZ OCHOA #2A, COL. EL ROS NOGALES SO",,,,,P. O. BOX 831 NOGALES AZ 85628,,,,,,Not a,Not 100% compliant
5491,"FLO-JO CONTRACTING, INC.",NONE,,,,,MC147811,,,,,ONE FINANCIAL CIRCLE BOSTON MA 02111,(207) 397-4601,,,,,,,,,,Not a,Not 100% compliant
5543,"FURMAN FOODS, INC.",NONE,,,,,MC227729,,,,,770 CANNERY RD NORTHUMBERLAND PA 17857-0500,(717) 473-3516,,,,,,,,,,Not a,Not 100% compliant
5569,"DUTCH GOLD HONEY, INC.",NONE,,,,,MC253778,,,,,2220 DUTCH GOLD DRIVE LANCASTER PA 17601,(717) 393-1716,(717) 393-8687,,,,,,,,,Not a,Not 100% compliant
5581,GALEN R. EBERLY,NONE,,,,,MC160837,,,,,"3 PINECREST DR., P. O. BOX 913 OCEAN VIEW DE 19970",(302) 537-1587,,,,,,,,,,Not a,Not 100% compliant
5603,RAY S. BAUMAN,NONE,,,,,MC177072,,,,,"BOX 759, R D #1 NEW HOLLAND PA 17557",,,,,,,,,,,Not a,Not 100% compliant
5667,RAY D. BURKHOLDER,NONE,,,,,MC289404,,,,,748 WEST NEWPORT RD. LITITZ PA 17543,(717) 665-6848,,,,,,,,,,Not a,Not 100% compliant
5725,"CREAM VALLEY DISTRIBUTORS, INC.",NONE,,,,,MC201943,,,,,2800 PAXTON ST. HARRISBURG PA 17111,(717) 564-2421,,,,,,,,,,Not a,Not 100% compliant
5726,ROBERT E. CREEK,NONE,,,,,MC290654,,,,,RR#1 BOX 68 RED OAK LANE PHILIPSBURG PA 16866,(304) 496-8757,,,,P.O. BOX 311 PHILIPSBURG PA 16866,,,,,,Not a,Not 100% compliant
5740,AERO OIL COMPANY,NONE,,,,,MC335411,,,,,230 LINCOLN WAY EAST NEW OXFORD PA 17350,(717) 624-4311,,,,,,,,,,Not a,Not 100% compliant
5768,"AYCOCK, INC.",NONE,,,,,MC136806,,,,,SAINT JOHN'S ROAD & READING R.R. CAMP HILL PA 17011,,,,,,,,,,,Not a,Not 100% compliant
5804,NORMAN JUNIOR HERMAN,NONE,N. J. HERMAN TRUCKING,,,,MC311498,,,,,4707 OXFORD ROAD YORK SPRINGS PA 17372,(717) 528-4680,,,,,,,,,,Not a,Not 100% compliant
5832,"A. H. HOFFMAN, INC.",NONE,,,,,MC182365,,,,,REAR OF MAIN & COOPER ST. LANDISVILLE PA 17538,(717) 898-2461,,,,,,,,,,Not a,Not 100% compliant
5844,LIQUID & PETROLEUM SERVICES INC,ACTIVE,LPS INC,Cargo Tank,,Exempt For Hire,,,,12/29/2012,0 (),"6808 LOIS AVE SALISBURY, MD 21802",(410) 546-9595,,,,"PO BOX 3374 SALISBURY, MD 21802",LEIGHTON STERNER JR,,,,,Not a,Not 100% compliant
5851,"EASTERN LOGISTICS, INC.",NONE,,,,,MC157099,,,,,P.O. BOX 3158 SHIREMANSTOWN PA 17011,(717) 761-2064,,,,,,,,,,Not a,Not 100% compliant
5893,HARLAN LEE GREENLY,NONE,,,,,MC180784,,,,,65 BON VIEW DRIVE DENVER PA 17517,(215) 267-2550,,,,,,,,,,Not a,Not 100% compliant
5909,AUDREY R. WHITE,NONE,MORGAN VAN & STORAGE,,,,MC134383 MC136667,,,,,"2301 EIGHT AVE., S. W. HUNTSVILLE AL 35805",,,,,,,,,,,Not a,Not 100% compliant
5912,JOHN FERRETTI AND JAMES FERRETTI,NONE,ROYAL MOTOR HAULAGE,,,,MC109580,,,,,50 LAIGHT STREET NEW YORK NY 10013,,,,,,,,,,,Not a,Not 100% compliant
5939,"ROSS TRUCKING, INC.",NONE,,,,,MC117727,,,,,219 MULBERRY ST NEW YORK NY 10012,,,,,,,,,,,Not a,Not 100% compliant
5946,D. E. WAREHOUSE AND TRANSPORTATION COMPANY,NONE,,,,,MC32576,,,,,50 MAYFIELD AVE EDISON NJ 08817,,,,,,,,,,,Not a,Not 100% compliant
5959,"ROSE MOVING & STORAGE, H. G.",NONE,,,,,MC16747,,,,,14422 75 RD. #B FLUSHING NY 11367,(718) 746-4300,,,,,,,,,,Not a,Not 100% compliant
5971,RONART INC.,NONE,,,,,MC128289,,,,,46-21 65TH PLACE WOODSIDE NY 11377,,,,,,,,,,,Not a,Not 100% compliant
5981,VINCENT FRAPPOLLI,NONE,RO-LYNN CARRIERS CO.,,,,MC92366,,,,,34 LONG AVENUE MAHWAH NJ 07430,,,,,,,,,,,Not a,Not 100% compliant
5984,"ROLINTHONY TRUCKING, INC.",NONE,,,,,MC127538,,,,,20-02 STEINWAY ST ASTORIA NY 11105,,,,,,,,,,,Not a,Not 100% compliant
5997,"RODGERS BROTHERS EXPRESS, INCORPORATED",NONE,,,,,MC106702,,,,,106 MARYLAND AVE. PATERSON NJ 07503,,,,,,,,,,,Not a,Not 100% compliant
6004,RUTHIG TRANSP. CORP.,NONE,,,,,MC108407,,,,,P O BOX 174 VINELAND NJ 08360,(609) 692-8633,,,,,,,,,,Not a,Not 100% compliant
6005,R. G. R. TRANSPORT CORP.,NONE,,,,,MC59576 MC124453,,,,,315 COLES ST. JERSEY CITY NJ 07302,,,,,,,,,,,Not a,Not 100% compliant
6013,RUZILA'S EXPRESS SERVICE,NONE,,,,,MC36979,,,,,602 MIDLAND AVE. GARFIELD NJ 07026,(201) 478-0150,,,,,,,,,,Not a,Not 100% compliant
6017,JAMES H RUSSELL INC,NONE,,,,,MC11727,,,,,3 ROCKY HILL ROAD SMITHFIELD RI 02917,(401) 231-1100,,,,,,,,,,Not a,Not 100% compliant
6019,"RUSHTON EXPRESS CO., INC.",NONE,,,,,MC1984,,,,,BROWERTOWN ROAD & ANDREWS DRIVE WEST PATERSON NJ 07424,(201) 785-3333,,,,,,,,,,Not a,Not 100% compliant
6020,"RUPP FREIGHT SYSTEMS, INC.",NONE,,,,,MC35153,,,,,RT #211 P O BOX 489 MIDDLETOWN NY 10940,,,,,,,,,,,Not a,Not 100% compliant
6025,RUJAC TRUCKING CORP.,NONE,,,,,MC133123,,,,,250 WEST 57TH STREET NEW YORK NY 10019,,,,,,,,,,,Not a,Not 100% compliant
6027,"DORAN BROTHRS WORLD-WIDE MOVING, INC.",NONE,,,,,MC108914,,,,,244 COLUMBUS AVE. PORTCHESTER NY 10573,,,,,,,,,,,Not a,Not 100% compliant
6030,"MURRAY RUDE SERVICES, INC.",NONE,,,,,MC124619,,,,,494 MORGAN AVE BROOKLYN NY 11222-5229,(718) 387-2551,,,,,,,,,,Not a,Not 100% compliant
6034,SIDNEY KLEIN,NONE,RUBY TRUCKING,,,,MC115271,,,,,82-11 ROCKAWAY BLVD. OZONE PARK NY 11416,,,,,,,,,,,Not a,Not 100% compliant
6037,"PRESIDENT STORAGE CO., INC.",NONE,,,,,MC82799,,,,,27-33 SOUTH SIXTH AVE. MT. VERNON NY 10550,(212) 295-1800,,,,,,,,,,Not a,Not 100% compliant
6041,ALLIED STORAGE WAREHOUSE CORP N Y CORP),NONE,,,,,MC19300,,,,,4268 THIRD AVE. NEW YORK NY 10457,(212) 294-4444,,,,,,,,,,Not a,Not 100% compliant
6042,"SANTINI & CO., G.",NONE,,,,,MC69559,,,,,716 JERSEY AVENUE JERSEY CITY NJ 07302,,,,,,,,,,,Not a,Not 100% compliant
6043,"SANTINI BROS., INC.",NONE,THE SEVEN BROTHERS AND THE SEVEN SANTINI BROTHERS,,,,MC52022,,,,,P. O. BOX 739 GARFIELD NJ 07026,(201) 896-4777,,,,,,,,,,Not a,Not 100% compliant
6050,"S M TRANSPORT, INC.",NONE,,,,,MC8771,,,,,P.O. BOX 41 CAMP HILL PA 17001,(717) 732-5351,,,,P.O. BOX 41 CAMP HILL PA 17011,,,,,,Not a,Not 100% compliant
6066,"SARACCO TRUCKING CO., INC.",NONE,,,,,MC112815,,,,,448 WEST BROADWAY NEW YORK NY 10012,,,,,,,,,,,Not a,Not 100% compliant
6071,"JAMES J. SANTRY TRUCKMEN, INC.",NONE,,,,,MC143380,,,,,"19 GOFF AVE., STATEN ISLAND NY 10309",,,,,,,,,,,Not a,Not 100% compliant
6072,"JOURA, JOHN JR.",NONE,,,,,MC43437,,,,,591 CRAIG AVE. STATEN ISLAND NY 10307,,,,,,,,,,,Not a,Not 100% compliant
6073,"SANTINI VAN COMPANY, INC.",NONE,,,,,MC929,,,,,610 MORRIS PARK AVE. NEW YORK NY 10460,,,,,,,,,,,Not a,Not 100% compliant
6075,FREHNER WHOLESALE,NONE,FREHNER TRANSPORTATION,,,,MC151905,,,,,3050 NO COMMERCE NORTH LAS VEGAS NV 89033,(702) 649-6892,,,,,,,,,,Not a,Not 100% compliant
6080,"FIELD MARKETING SERVICES, INC.",NONE,,,,,MC129973,,,,,385 PLEASANT STREET WATERTOWN MA 02172,,,,,,,,,,,Not a,Not 100% compliant
6082,OMG FIDELITY CHEMICAL,ACTIVE,,Shipper,,,,049865769,,04/26/2006,,"400 CORPORATE CT STE A SOUTH PLAINFIELD, NJ 07080",(201) 242-4110,,,,"400 CORPORATE CT STE A NEWARK, NJ 07080",JOSEPH R SIMEONE,,,,,Not a,Not 100% compliant
6089,EDWARD C. FERRIS,NONE,,,,,MC129750,,,,,221 HAMPTONBURGH RD CAMPBELL HALL NY 10916,,,,,,,,,,,Not a,Not 100% compliant
6090,FERRO TRUCKING INC,NONE,,,,,MC85374,,,,,600 NORTH UNION AVENE HILLSIDE NJ 07205,,,,,,,,,,,Not a,Not 100% compliant
6091,FERRO FOODS CORP.,NONE,,,,,MC249078,,,,,25 53RD ST. BROOKLYN NY 11232,(718) 492-0793,,,,,,,,,,Not a,Not 100% compliant
6092,"FERRARO TRANSPORTATION COMPANY, INC.",NONE,,,,,MC107557,,,,,305 10TH ST JERSEY CITY NJ 07302,,,,,,,,,,,Not a,Not 100% compliant
6093,"FERRARO TRUCKING CO., INC., FRANK",NONE,,,,,MC55556,,,,,600 MARKET ST ELMWOOD PARK NJ 07407,,,,,,,,,,,Not a,Not 100% compliant
