USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
256745,"MIDWAY TRANSPORTATION SERVICES, INC.",NONE,,,,,MC182031,,,,,POB 1181 JACKSONVILLE OR 97530,(503) 773-7624,,,,,,,,,,Not a,Not 100% compliant
256784,"ROBERT REID LUNSFORD, JR.",NONE,"ROCKING ""R"" ENTERPRISES",,,,MC221779,,,,,1926 S LIEBRE RD MARICOPA AZ 85239,(405) 826-8523,,,,PO BOX 14650 PHOENIX AZ 85063,,,,,,Not a,Not 100% compliant
256821,"MOTORVATION, INC.",NONE,,,,,MC181577,,,,,4315 46TH AVENUE SOUTH ST. PETERSBURG FL 33711,,,,,,,,,,,Not a,Not 100% compliant
256940,"D & H FLYING SERVICE, INC.",NONE,,,,,MC182669,,,,,9600 WEST 52ND STREET KENOSHA WI 53142,(414) 654-1252,,,,,,,,,,Not a,Not 100% compliant
257034,TANNER ENTERPRISES LLC,ACTIVE,HI-D-WAY OIL & GAS,Carrier,Interstate,Private Property,,,,04/11/2019,"20,000 (2018)","310 2ND AVE EDGEMONT, SD 57735",(605) 662-5000,(605) 662-5757,hidway@gwtc.net,,"PO BOX 811 EDGEMONT, SD 57735",PAULINE TROTTER RICHELLE TANNER,6,,,3,Not a,Not 100% compliant
257292,"VOLZ, MICHAEL J.",NONE,,,,,MC183018,,,,,"526 LAKEWOOD, BOX 805 CARROLL IA 51401",,,,,,,,,,,Not a,Not 100% compliant
257552,M & M SERVICES COMPANY INC,ACTIVE,,Carrier,Interstate,Private Property,,89703656,,02/15/2019,"81,254 (2018)","229 MIDLAND TRAIL MT STERLING, KY 40353",(859) 499-3201,(859) 499-3221,caroline@mmservicesky.com,,"229 MIDLAND TRAIL MT STERLING, KY 40353",JEFFREY J. MCMAHON CAROLINE F. WELLS,20,,,20,Not a,Not 100% compliant
257679,ROBERT BOWLES,NONE,B & B TRANSPORTATION,,,,MC224582,,,,,3707 GREER AVE. RICHMOND VA 23234,(804) 275-1860,,,,,,,,,,Not a,Not 100% compliant
257810,"SANSONE TRUCKING, LLC.",NONE,,,,,MC233855,,,,,59 SCHOOL GROUND RD. UNIT 16 BRANFORD CT 06405,(203) 488-5239,(203) 483-5581,,,,,,,,,Not a,Not 100% compliant
258341,STEVENSON TRUCKING,NONE,,,,,MC177261,,,,,500 W. 12TH MITCHELL SD 57301,(605) 341-2919,,,,,,,,,,Not a,Not 100% compliant
258412,"GENTRANS INTERNATIONAL CARRIERS, INC.",NONE,,,,,MC168523,,,,,12321 METROPOLITAN BLVD. MONTREAL QC H1B 5R3,(514) 645-0027,,,,,,,,,,Not a,Not 100% compliant
258675,DELAWARE VALLEY FISH COMPANY INC,ACTIVE,,Carrier,Interstate,Private Property,,77062891,,07/16/2019,"19,525 (2018)","108 WEST BASIN STREET NORRISTOWN, PA 19401",(610) 277-4900,(610) 277-4051,delvalfish@aol.com,,"PO BOX 252 NORRISTOWN, PA 19404-0252",BARRY KRATCHMAN MITCHELL FEIGENBAUM,2,,,2,Not a,Not 100% compliant
258676,W BROS TRUCKING INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Authorized For Hire,,,,06/26/2019,,"5732 WEST RAWSON AVENUE FRANKLIN, WI 53132",(414) 421-5339,(414) 421-8709,,,"5732 WEST RAWSON AVENUE FRANKLIN, WI 53132","THEODORE WIECZOREK, PRES",3,,,3,Not a,Not 100% compliant
258688,JOHN C. MOESCH,NONE,MOESCH TRUCKING,,,,MC183409,,,,,25 SOUTH WULFF ROAD CARY IL 60013,,,,,,,,,,,Not a,Not 100% compliant
258779,PORTER TRANS CO INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,APPLYING F,,009808460,,08/27/2001,,"61 TULLY RD ORANGE, MA 01364-9678",(978) 575-0567,(978) 575-0567,,,"61 TULLY RD ORANGE, MA 01364-9678",,3,,,2,Not a,Not 100% compliant
258953,YORKSTON OIL COMPANY INC,AUTHORIZED FOR PROPERTY,,Carrier,Intrastate Hazmat,Authorized For Hire Private Property,MC422761,27270016,,08/23/2018,"150,000 (2006)","2801 ROEDER AVE BELLINGHAM, WA 98225-2053",(360) 734-2201,(360) 676-4529,,,"P O BOX 893 BELLINGHAM, WA 98227-0893",B M YORKSTON JR DAVID YORKSTON,5,,,5,Not a,Not 100% compliant
259125,"J & R TRUCKING, INC.",NONE,,,,,MC164315,,,,,626 ELLIOTT CT. GREENTOWN IN 46936,(317) 628-7890,,,,,,,,,,Not a,Not 100% compliant
259337,ROBERT ATKINSON,NONE,ATKINSON TRUCKING & LOGGING,,,,MC378218,,,,,P. O. BOX 92 SO. WINDHAM ME 04082,(207) 615-3403,(207) 892-6060,,,,,,,,,Not a,Not 100% compliant
259365,"MORENO TRANSPORTATION, INC.",NONE,,,,,MC182081,,,,,P. O. BOX 50956 PHOENIX AZ 85076,(602) 496-5704,,,,,,,,,,Not a,Not 100% compliant
259392,RONNIE L. ARMSTRONG,NONE,RON'S TRUCKING,,,,MC183414,,,,,3202 ELM DRIVE DES MOINES IA 50322,,,,,,,,,,,Not a,Not 100% compliant
259420,ALFORD TRUCKING INC.,NONE,,,,,MC175843,,,,,"8909 NORTH LOOP E, STE. 900 HOUSTON TX 77029",,,,,,,,,,,Not a,Not 100% compliant
259423,GERALD W. COCHRAN,NONE,ROSSER TRANSPORTATION CO.,,,,MC183458,,,,,111 MIDLAND AVENUE ROSSER TX 75157,(214) 486-4481,,,,,,,,,,Not a,Not 100% compliant
259805,DON TOMAS INC,ACTIVE,NEW ENGLAND ETHNIC PRODUCTION,Carrier,Intrastate Non-Hazmat,Private Property,,078353570,,09/26/2002,,"232 EVERETT AVE CHELSEA, MA 02150-3806",(617) 884-9575,(617) 884-1828,dontomas1@juno.com,,"219 WILLIAMS ST CHELSEA, MA 02150-3806",,2,,,2,Not a,Not 100% compliant
259909,LUCIA SPECIALIZED HAULING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC183473,603144155,,05/05/2020,"98,872 (2019)","9815 WESTERN TPK DELANSON, NY 12053",(518) 382-0353,(518) 875-7114,llucialsh@gmail.com,,"9815 WESTERN TPK DELANSON, NY 12053",RICHARD LUCIA,10,,,5,Not a,Not 100% compliant
259964,"LAWSON TRANSPORTATION, INC.",NONE,,,,,MC183844,,,,,22133 W. BOUGHTON ROAD PLAINFIELD IL 60544,(815) 436-7025,,,,,,,,,,Not a,Not 100% compliant
260271,GALLAHAN OIL CO INC,ACTIVE,,Carrier Shipper,Intrastate Hazmat,Private Property,,41533001,,03/14/2019,"55,000 (2019)","2916 WEST 100 NORTH PERU, IN 46970-3209",(765) 472-1963,(765) 472-7058,lance@gallahanoilco.com,,"P O BOX 183 PERU, IN 46970-0183",LANCE GALLAHAN KEVIN GALLAHAN,3,,,3,Not a,Not 100% compliant
260771,"JAMES B. PHILLIPS, SR.",NONE,JIM-N-I HORSE TRANSPORTATION,,,,MC184215,,,,,P.O.BOX 16159 FRESNO CA 93755,(209) 264-1785,,,,,,,,,,Not a,Not 100% compliant
261187,RON V. OCHSNER,NONE,LAZY TO RANCH SUPPLY,,,,MC175051,,,,,2925 10TH STREET BAKER OR 97814,,,,,,,,,,,Not a,Not 100% compliant
261206,"L. V. TAVERNETTI, JR.",NONE,V T SUPPLY,,,,MC173696,,,,,"3003 FAIRHAVEN DR., STE. C BAKERSFIELD CA 93308",(805) 323-5955,,,,P. O. BOX 80726 BAKERSFIELD CA 93380,,,,,,Not a,Not 100% compliant
261367,"MASTER MOBILE HOME MOVERS, INC.",NONE,,,,,MC175923,,,,,2300 NORTH CHESTER STREET GASTONIA NC 28052,(704) 867-4501,,,,,,,,,,Not a,Not 100% compliant
261395,"ROAD ISLAND RED, INC.",NONE,,,,,MC175962,,,,,14 GREENHILL ROAD JOHNSTON RI 02919,(401) 946-2080,,,,,,,,,,Not a,Not 100% compliant
261552,JOHNNY R. LOVETT,NONE,LOVETT TRUCKING CO.,,,,MC255016,,,,,"RT.3, BOX 424 HALEYVILLE AL 35565",(205) 486-8961,,,,,,,,,,Not a,Not 100% compliant
262139,PEOPLE'S PROPANE INC,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,,,10/23/2019,10 (2010),"490 MAIN STREET BYROMVILLE, GA 31007",,(478) 433-6255,,,"PO BOX 218 BYROMVILLE, GA 31007",MARY LAMBERTH,4,,,4,Not a,Not 100% compliant
262151,CHUCK AND WANDA BYRD,NONE,C-BYRD TRUCKING,,,,MC185129,,,,,20560 S W GENOA CT ALOHA OR 97007,(503) 642-2752,,,,,,,,,,Not a,Not 100% compliant
262154,STEVE AND DENICE WISNIEWSKI,NONE,S & D WISNIEWSKI TRUCKING,,,,MC185307,,,,,3753 SE MILL ST PORTLAND OR 97214,(503) 236-8279,,,,,,,,,,Not a,Not 100% compliant
262351,"SHAMROCK TRANSPORTATION, INC.",NONE,,,,,MC178540,,,,,7733 FORSYTH BLVD ST. LOUIS MO 63105,(314) 382-9777,,,,,,,,,,Not a,Not 100% compliant
262587,ROBERT D. BRUCE,NONE,,,,,MC185679,,,,,211 FILLMORE AVENUE SHAKOPEE MN 55379,(612) 445-5463,,,,,,,,,,Not a,Not 100% compliant
262828,MICHIGAN AUTO TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC185807,,,07/01/2019,"200,000 (2017)","3411 SW 49 WAY BLD 7 DAVIE, FL 33314",(954) 584-2300,(954) 584-2322,michiganauto@aol.com,,"3411 SW 49 WAY BLD 7 DAVIE, FL 33314",MICHAEL L GILDON PAMELA GILDON,2,,,2,Not a,Not 100% compliant
262854,LARRY L. SMITH,NONE,,,,,MC177304,,,,,1090 SYBILLE CREEK RD. WHEATLAND WY 82201,(307) 322-3644,,,,,,,,,,Not a,Not 100% compliant
262914,GB INTERNATIONA PACKING SERVICES INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,44772879,,03/07/2014,500 (2013),"3101 N 7TH ST HARRISBURG, PA 17110",(717) 232-5585,(717) 232-5590,gbips@itech.net,,"3101 N 7TH ST HARRISBURG, PA 17110",LEE SCHILLER,1,,,1,Not a,Not 100% compliant
262980,"B & B TRAVEL, INC.",NONE,,,,,MC184401,,,,,1210-C SOUTH HUDSON TULSA OK 74169,(918) 838-2838,,,,,,,,,,Not a,Not 100% compliant
263058,"MIKE'S RAPID SERVICE, INC",NONE,,,,,MC186207,,,,,2701 HWY 99 SOUTH STOCKTON CA 95201,(209) 466-0111,,,,,,,,,,Not a,Not 100% compliant
263099,MIDWEST EXPRESS CO.,NONE,,,,,MC187614,,,,,301 W TOUHY AVE STE 200 DES PLAINES IL 60018,(847) 827-3400,(847) 827-0022,,,PO BOX 66221 CHICAGO IL 60666,,,,,,Not a,Not 100% compliant
263278,H L JOHNSON MULCH COMPANY,ACTIVE,,Carrier,Interstate,Private Property,,,,11/25/2019,1 (2017),"2930 OLD TULLAHOMA HWY MANCHESTER, TN 37355",(931) 728-4358,(931) 723-2739,h.l.johnsonmulch@aol.com,,"2930 OLD TULLAHOMA HWY MANCHESTER, TN 37355",HERBERT L JOHNSON DENNIS HAM,7,,,7,Not a,Not 100% compliant
263483,LEONARD THRONE,NONE,DOUBLE T TRUCKING,,,,MC195792,,,,,48 SOUTH WHEATLAND HWY WHEATLAND WY 82201,(307) 322-9432,,,,,,,,,,Not a,Not 100% compliant
263787,STATE ROOFING INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Authorized For Hire Private Property,,59317917,,12/05/2018,"20,000 (2017)","431 N KELSEY MONROE, WA 98272",(360) 485-6395,(360) 794-8717,ap@stateroofing.com,,"724 COLUMBIA STREET NW STE 245 OLYMPIA, WA 98501",REBECCA PHILIPS,21,,,3,Not a,Not 100% compliant
263957,ED JOHNSON,NONE,E. G. TRUCKING,,,,MC176968,,,,,10467 17TH AVE. S. SEATTLE WA 98168,(206) 244-6326,,,,,,,,,,Not a,Not 100% compliant
264084,"SST TRANSPORT, INC.",NONE,,,,,MC186613,,,,,"1406 SMITH ROAD, P O BOX 12517 AUSTIN TX 78711",(512) 385-0550,,,,,,,,,,Not a,Not 100% compliant
264134,"LASER EXPRESS, INC.",NONE,,,,,MC178967,,,,,7360 SOUTH BRUNN DRIVE FRANKLIN WI 53132,(414) 769-7709,,,,,,,,,,Not a,Not 100% compliant
264135,WESTLUND BUS LINES INC,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire Private Passengers (Business),MC166537,93421287,,04/17/2020,"154,541 (2018)","1615 BADGER PKWY MARINETTE, WI 54143-3720",(715) 732-0238,(715) 732-0789,charter@westlundbuslines.com,,"PO BOX 691 MARINETTE, WI 54143-0691",THOMAS W WESTLAND THOMAS WESTLUND,33,,,28,Not a,Not 100% compliant
264284,LANNING RANCH,ACTIVE,,Carrier,Interstate,Exempt For Hire Private Property,,,,02/07/2020,"10,000 (2013)","200 LANNING TRAIL ALZADA, MT 59311-0200",(406) 828-4522,(406) 828-4523,dlshepherd@rangeweb.net,,"200 LANNING TRAIL ALZADA, MT 59311-0200",DANNY LANNING,1,,,1,Not a,Not 100% compliant
264292,"MORNING STAR EXPRESS, INC.",NONE,,,,,MC146384,,,,,"167 FAIRFIELD RD., P. O. BOX 369 OAKS PA 19456",,,,,,,,,,,Not a,Not 100% compliant
264428,DW TRANSPORT & LEASING INC,AUTHORIZED FOR PROPERTY,DWT,Carrier,Interstate,Authorized For Hire,MC179862,108956913,,08/28/2018,"2,167,702 (2017)","140 ROUTE 32 N FRANKLIN, CT 06254",(860) 848-1692,(860) 383-4473,paulr@dwtransport.com,,"140 ROUTE 32 N FRANKLIN, CT 06254",DAVID WADDINGTON LEIGH WADDINGTON,27,,,39,Not a,Not 100% compliant
264480,GRAFCO TRANSFER  A MARYLAND CORPORATION ),NONE,,,,,MC178620,,,,,901 WEST OSTEND STREET BALTIMORE MD 21230,,,,,,,,,,,Not a,Not 100% compliant
264631,HALL'S BRAKE INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC339391,199816703,,03/01/2021,"351,500 (2020)","15596 HIGHWAY 1 CLOUTIERVILLE, LA 71416",(318) 379-2607,(318) 379-1397,dnic100439@aol.com,,"15596 HIGHWAY 1 CLOUTIERVILLE, LA 71416",ANN NICHOLS,4,,,4,Not a,Not 100% compliant
264821,POLKA DOT DAIRY INC,ACTIVE,,Carrier,Interstate,Private Property,,22813786,,01/22/2020,"700,000 (2019)","110 EAST 17TH ST HASTINGS, MN 55033-3101",(651) 438-2793,(651) 438-2638,jpettit@polkadotdairy.com,,"110 EAST 17TH ST HASTINGS, MN 55033-3101",JOEL PETTIT PATRICK PETTIT,19,,,18,Not a,Not 100% compliant
264966,KISSEL BROS SHOWS VEHICLES EQUIPTMENT LLC,ACTIVE,,Carrier,Interstate,Private Property,,,,04/03/2019,500 (2018),"6104 ROSE PETAL DR CINCINNATI, OH 45247",(513) 741-1080,(513) 712-2370,carmikisselbros@gmail.com,,"6104 ROSE PETAL DR CINCINNATI, OH 45247",CARMALEEN KISSEL-ENGLER,2,,,2,Not a,Not 100% compliant
265181,"CROSS-NATION TRUCKING, INC.",NONE,,,,,MC186061,,,,,U.S. HIGHWAY 27 NORTH HAINES CITY FL 33844,,,,,,,,,,,Not a,Not 100% compliant
265184,"GULF NORTHERN TRANSPORT, INC.",NONE,,,,,MC187323,,,,,3125 ASHLEY PHOSPHATE RD. SUITE 128 N. CHARLESTON SC 29418,(843) 767-9197,,,,,,,,,,Not a,Not 100% compliant
265195,BRUCE GROW TRUCKING INC,AUTHORIZED FOR PROPERTY,G ENTERPRISES,Carrier,Interstate,Authorized For Hire,MC178229,,,05/01/2019,"287,000 (2018)","29 W 345 N HYDE PARK, UT 84318",(435) 563-8491,,,,"3345 S LEE ANN ST WVC, UT 84119",BRUCE GROW,2,,,2,Not a,Not 100% compliant
265396,"FEUCHT GRAIN & TRUCKING, INC.",NONE,,,,,MC199345,,,,,BOX 76 LARCHWOOD IA 51241,(712) 478-4653,,,,,,,,,,Not a,Not 100% compliant
265440,PAUL L. BACON,NONE,BACON'S MOBILE SERVICE,,,,MC187215,,,,,3162 FM1097W. WILLIS TX 77378,(409) 856-7849,,,,,,,,,,Not a,Not 100% compliant
265640,BEND TRUCKING INC,NONE,,,,,MC187863,,,,,63089 SHERMAN RD BEND OR 97701,(503) 388-2529,,,,,,,,,,Not a,Not 100% compliant
266063,"KARLEY, LARRY",NONE,,,,,MC187754,,,,,"RT. 2, BOX 53 ELK POINT SD 57025",(605) 356-2751,,,,,,,,,,Not a,Not 100% compliant
266107,"S. C. EXPRESS, INC.",NONE,,,,,MC188257,,,,,1509 SOUTH SIXTH STREET SPRINGFIELD IL 62703,(217) 528-6330,,,,,,,,,,Not a,Not 100% compliant
266537,"SIGHTSEEING TOURS OF RENO & TAHOE, INC.",NONE,,,,,MC188073,,,,,P.O. BOX 18630 SOUTH LAKE TAHOE CA 95706,,,,,,,,,,,Not a,Not 100% compliant
266548,"MITTEN STATE TRANSPORT, INC.",NONE,,,,,MC188717,,,,,02823 PINE BLVD BOYNE CITY MI 49712,(616) 582-6137,,,,,,,,,,Not a,Not 100% compliant
266699,"MANCHESTER TRUCKING COMPANY, INC.",NONE,,,,,MC184923,,,,,P. O. BOX 38129 RICHMOND VA 23231,(804) 226-6100,,,,,,,,,,Not a,Not 100% compliant
267221,"G. H. MILLER & SONS, INC.",NONE,,,,,MC168866,,,,,943 ALTON STREET WISCONSIN RAPIDS WI 54495-3326,(715) 424-4000,(715) 423-3031,,,,,,,,,Not a,Not 100% compliant
267329,"PACIGIC MOUNTAIN TRANSPORTATION, INC.",NONE,,,,,MC188160,,,,,"1275 N. MAIN ST., P.O. BOX 95 TOOELE UT 84074",,,,,,,,,,,Not a,Not 100% compliant
267857,"CHIP TRUCKING, INC.",NONE,,,,,MC162546,,,,,ROUTE 130 CRANBURY NJ 08512,(609) 655-2229,,,,,,,,,,Not a,Not 100% compliant
268001,ANDCO INC,ACTIVE,,Carrier,Interstate,Private Property,,94050978,,01/27/2020,"13,500 (2019)","1322 EAST 8TH STREET SUPERIOR, WI 54880-3327",(715) 392-4736,,andco@embarqmail.com,,"P O BOX 2007 SUPERIOR, WI 54880-0455",RONALD ANDERSON TONI ANDERSON,1,,,2,Not a,Not 100% compliant
268568,"CAPEHART ENTERPRISES, INC.",NONE,CONVEY EXPRESS,,,,MC330850,,,,,P.O. BOX BOX 10 HWY 61 SOUTH HOLLAND MO 63853-0010,(573) 695-4447,(573) 695-4449,,,,,,,,,Not a,Not 100% compliant
269723,INDIANA HARBOR BELT RAILROAD COMPANY,ACTIVE,,Carrier,Interstate,Private Property Private Passengers (Non-business),,53303889,,05/13/2020,"161,000 (2019)","2721 161ST ST HAMMOND, IN 46323-1005",,(219) 989-4718,terry.west@ihbrr.com,www.ihbrr.com,"2721 161ST ST HAMMOND, IN 46323",TERRY WEST,26,,,46,Not a,Not 100% compliant
270454,"CAROLINA VIRGINIA TRUCKING, INC.",NONE,,,,,MC179109,,,,,P.O. BOX 152 BUTNER NC 27509,(919) 528-4364,,,,,,,,,,Not a,Not 100% compliant
270459,"ASH, INC.",NONE,,,,,MC178088,,,,,P.O. BOX 91-1231 COMMERCE CA 90040,(213) 722-0937,,,,,,,,,,Not a,Not 100% compliant
270552,"BROADWAY EXPRESS, INC.",NONE,,,,,MC191198,,,,,11236 GOODNIGHT LANE DALLAS TX 75229,(214) 241-1891,,,,,,,,,,Not a,Not 100% compliant
271486,DOSS-FUELCO INC,ACTIVE,,Carrier Shipper,Interstate,Private Property,,71314843,,06/09/2020,"246,879 (2019)","HIGHWAY 119 ROSSPOINT HARLAN, KY 40831",(606) 573-3223,(606) 573-2560,,,"HIGHWAY 119 ROSSPOINT HARLAN, KY 40831",MARK S. DOSS,10,,,8,Not a,Not 100% compliant
271846,"JOE HOOVER TRUCKING, LLC",NONE,,,,,MC201503,,,,,1353 E. 370TH RD BOLIVAR MO 65613,(417) 777-4952,(417) 777-8513,,,P O BOX 824 BOLIVAR MO 65613,,,,,,Not a,Not 100% compliant
272629,HARVEY OIL COMPANY INC,ACTIVE,,Carrier Cargo Tank,Interstate,Private Property,,17229550,,06/24/2020,"10,000 (2019)","500 CORNING ST MARQUETTE, MI 49855",(906) 226-0866,(906) 226-2825,sales@harveyoil.com,,"PO BOX 546 MARQUETTE, MI 49855",DENNIS MENHENNICK PAUL MENHENNICK,1,,,1,Not a,Not 100% compliant
272824,MID-WEST TRAFFIC INC,AUTHORIZED FOR BROKER PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC181030,243031895,,03/19/2020,"434,410 (2015)","7832 HIGHWAY # 7 RR #2 PETERBOROUGH, ON K9J 6X3",(705) 743-5050,(705) 743-0782,mid-west@bellnet.ca,,"PO BOX 936 PETERBOROUGH, ON K9J 7A5",CARLA THOMPSON,3,,,3,Not a,Not 100% compliant
272861,JAMES JENSEN,NONE,,,,,MC192639,,,,,1783 NORTHWEST WAY REDMOND OR 97756,(503) 548-3672,,,,,,,,,,Not a,Not 100% compliant
273170,KOLKMEIER BROS FEED & GRAIN,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Exempt For Hire,MC447324,,,10/21/2019,"300,060 (2018)","101 W PEARL ST ST PAUL, IN 47272",(765) 525-4309,(765) 525-7136,,,"PO BOX 70 ST PAUL, IN 47272",JOHN KOLKMEIER WILLIAM R KOLKMEIER,6,,,6,Not a,Not 100% compliant
273228,"MARBIE TRUCKING, INC.",NONE,,,,,MC155902,,,,,10929 MANDERSON PLAZA OMAHA NE 68164,,,,,,,,,,,Not a,Not 100% compliant
273343,PAC WAY TRANSPORTATION INC.,NONE,,,,,MC180707,,,,,P. O. BOX 2351 EUGENE OR 97402,(503) 345-4760,,,,,,,,,,Not a,Not 100% compliant
273345,"EMERALD EMPIRE CHARTER SERVICES, INC.",NONE,,,,,MC180783,,,,,P.O. BOX 68 SPRINGFIELD OR 97477,(503) 726-1135,,,,,,,,,,Not a,Not 100% compliant
274159,CHARLES E. LANDER,NONE,C. E. LANDER NURSERY STOCK & TRUCKING,,,,MC247305,,,,,8919 KUHL ROAD ERIE PA 16510,(814) 899-7728,(814) 899-7728,,,,,,,,,Not a,Not 100% compliant
274733,"C AND D TRAVEL, INC.",NONE,,,,,MC193127,,,,,701 WESTCHESTER LANE BOLINGBROOK IL 60439,(708) 739-1792,,,,,,,,,,Not a,Not 100% compliant
274770,M-K INDUSTRIES INC,NONE,,,,,MC899631,,,,,197 WESTVIEW DRIVE ROCK VALLEY IA 51247,(712) 476-9414,(712) 476-9780,,,,,,,,,Not a,Not 100% compliant
275256,MID-MISSOURI GRAPHICS INC,ACTIVE,,Carrier,Intrastate Hazmat,Private Property,,94392511,,,0 (),"1000 CAMERA AVE SAINT LOUIS, MO 63126-1017",(314) 966-0909,,,,"1000 CAMERA AVE SAINT LOUIS, MO 63126-1017",,3,,,,Not a,Not 100% compliant
275269,LANTERN PETROLEUM CORPORATION,NONE,,,,,MC343486,,,,,"300 N. MARIENFELD, SUITE 800 MIDLAND TX 79701",(915) 682-6371,,,,P. O. BOX 2281 MIDLAND TX 79702,,,,,,Not a,Not 100% compliant
275385,"WEST-TECH CHARTER LINES, INC.",NONE,,,,,MC193324,,,,,"18210 SHERMAN WAY, STE 114 RESEDA CA 91335",(818) 881-5113,,,,PO BOX 3719 LA HABRA CA 90631,,,,,,Not a,Not 100% compliant
278639,RON RICK HOLDINGS LTD,AUTHORIZED FOR PROPERTY,RON RICK HOLDINGS,Carrier,Interstate,Authorized For Hire,MC194640,,,11/18/2019,"50,000 (2019)","#20 WINDERMERE SW EDMONTON, AB T6W 0S2",(780) 430-3716,(780) 482-3268,,,"#20 WINDERMERE SW EDMONTON, AB T6W 0S2",RICK KERSCHER,3,,,2,Not a,Not 100% compliant
278760,HI-LINE TRANSFER AND STORAGE INCORPORATED,"AUTHORIZED FOR PROPERTY, HHG",HI-LINE TRANSFER AND STORAGE,Carrier,Interstate,Authorized For Hire,MC188266,4213844,,07/23/2019,100 (2019),"4500 N STAR BLVD GREAT FALLS, MT 59405",(406) 455-8606,(406) 455-8620,safety@hilinemoving.com,,"4500 N STAR BLVD GREAT FALLS, MT 59405",JENNIFER PATERA ARTHUR GROUX,1,,,1,Not a,Not 100% compliant
278984,JAY TRANSPORT INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC446913,,,02/07/2020,"788,151 (2019)","593 N 4062 E RIGBY, ID 83442",(208) 523-5134,(208) 545-7883,terrajay@jaytransport.com,,"593 N 4062 E RIGBY, ID 83442",JORDON JAY TERRA JAY,11,,,11,Not a,Not 100% compliant
279078,ROBERT HENSON & JANN HENSON,NONE,BJZ TRUCKING,,,,MC188455,,,,,2011 NW WAILULA AVE. GRESHAM OR 97030,(503) 665-2580,(503) 665-2580,,,,,,,,,Not a,Not 100% compliant
279200,CLINTON H JENKINS,ACTIVE,JENKINS FARM & HAY,Carrier,Interstate,Private Property,,362150732,,10/04/2018,"105,000 (2017)","2083 3RD STREET READING, KS 66868",(785) 528-3779,(785) 528-3779,pahjenkins@gmail.com,,"2083 3RD STREET READING, KS 66868",CLINTON H JENKINS,2,,,1,Not a,Not 100% compliant
279219,TECO EXPRESS INC,NOT AUTHORIZED,,Carrier,Intrastate Hazmat,Authorized For Hire,MC182286,102602992,,01/12/2012,"170,000 (2011)","11999 PLANO ROAD DALLAS, TX 75243",(214) 570-9522,(214) 570-8740,tecoex@aol.com,,"P O BOX 551416 DALLAS, TX 75355",EARLINE WILLMON,6,,,8,Not a,Not 100% compliant
279441,"D. L. HISSEM TRUCKING, INC.",NONE,,,,,MC195631,,,,,4427 E 1050 N OSSIAN IN 46777,(260) 622-9047,(260) 622-6063,,,,,,,,,Not a,Not 100% compliant
279526,IKKAR MANOR,NOT AUTHORIZED,,Carrier,Intrastate Non-Hazmat,Private Property,MC181949,102254554,,,0 (),"RR 1 BOX 140 PLAINVIEW, MN 55964-9740",(507) 534-2390,,,,"RR 1 BOX 140 PLAINVIEW, MN 55964-9740",,2,,,,Not a,Not 100% compliant
279557,"JCO ENERGY PARTNERS, LTD.",NONE,,,,,MC182921,,,,,121 NORTH POINT HOUSTON TX 77060,(713) 445-5052,,,,,,,,,,Not a,Not 100% compliant
279608,TOMMY JOE HANNER,NONE,HANNER COACH LINE,,,,MC182901,,,,,P.O. BOX 6225 CHATTANOOGA TN 37401,,,,,,,,,,,Not a,Not 100% compliant
279656,L & H WOOD PRODUCTS,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,005346457,,,,"P O BOX 441 FARMINGTON, MI 48024",(313) 474-9000,,,,"P O BOX 441 FARMINGTON, MI 48024",,2,,,1,Not a,Not 100% compliant
279706,"SOUTHEASTERN CARRIERS, INC.",NONE,,,,,MC181907,,,,,P.O. BOX 43885 ATLANTA GA 30336,(912) 966-2442,,,,,,,,,,Not a,Not 100% compliant
279722,"ROWLEY'S ENTERPRISES, INC.",NONE,ROWLEY'S TOWING,,,,MC181552,,,,,P.O. BOX 731 WEST JORDAN UT 84084,(801) 566-5161,,,,,,,,,,Not a,Not 100% compliant
279723,SAM A. GRANA,NONE,"VOLUME FREIGHT TERMINALS, INC.",,,,MC181408,,,,,2625 BUTTERFIELD RD. SUITE 317E OAK BROOK IL 60521,(708) 990-1650,,,,,,,,,,Not a,Not 100% compliant
